"","MI","MO","NE","OK","SD","TX1","TX2","TX3"
"MI",0,0,0,0,0,0,0,0
"MO",0,0,0,0,0,0,0,0
"NE",0,0,0,0,0,0,0,0
"OK",0,0,0,0,0,0,0,0
"SD",0,0,0,0,1,0,0,0
"TX1",0,0,0,0,0,0,0,0
"TX2",0,0,0,0,0,0,0,0
"TX3",0,0,0,0,0,0,0,0
