Effect,solution,std.error,z.ratio
"vm(PLANT_ID, k_use)_J352.A",0.07957680038297692,1.9568695020524611,0.04066535877814686
"vm(PLANT_ID, k_use)_J344.C",0.3947232775422715,1.9357085146023398,0.2039166922936024
"vm(PLANT_ID, k_use)_J384.C",0.4184315511858682,1.8279031610136984,0.22891341298070683
"vm(PLANT_ID, k_use)_J488.C",-0.5388399448890983,1.898744606348414,-0.28378747888868144
"vm(PLANT_ID, k_use)_J352.B",-1.853124910185114,0.6991554404775627,-2.650519187720723
"vm(PLANT_ID, k_use)_J386.B",-0.6636704181543379,1.7033055729850923,-0.3896367326452389
"vm(PLANT_ID, k_use)_J348.A",0.782892414324932,1.8583325345185193,0.4212875789357978
"vm(PLANT_ID, k_use)_J352.C",0.3849393969136687,1.9843457445604478,0.19398806783993006
"vm(PLANT_ID, k_use)_J258.A",0.2805263905067143,2.012959789053022,0.13936015614036945
"vm(PLANT_ID, k_use)_J394.B",1.1618722076514585,0.6991554339417638,1.6618224664306
"vm(PLANT_ID, k_use)_J348.C",0.4179022749109006,1.8699441631949032,0.22348382541909242
"vm(PLANT_ID, k_use)_J353.C",2.6318704210122963,0.6991554444051733,3.7643566135016457
"vm(PLANT_ID, k_use)_J396.A",1.436871689441935,0.6991554201505071,2.055153472360437
"vm(PLANT_ID, k_use)_J354.C",0.3818344897402711,1.9799781792342028,0.1928478271856276
"vm(PLANT_ID, k_use)_J350.B",-0.08982312107690504,1.9888771911012624,-0.04516272873900727
"vm(PLANT_ID, k_use)_J350.C",-0.013126642165241382,0.6991554304652176,-0.018774998509997875
"vm(PLANT_ID, k_use)_J045.C",-1.1031265092974754,0.6991554390984508,-1.5777986519277294
"vm(PLANT_ID, k_use)_J359.A",-0.25250916491488856,1.880201266895266,-0.13429900796304178
"vm(PLANT_ID, k_use)_J390.A",0.08002302502491562,1.9156061181502047,0.04177425842750463
"vm(PLANT_ID, k_use)_J395.A",-1.8481265164859109,0.6991553992569405,-2.643370155547811
"vm(PLANT_ID, k_use)_J403.A",0.4370579664291968,1.972721195168354,0.221550803782943
"vm(PLANT_ID, k_use)_J407.A",-0.2407492296868581,2.0404495526397106,-0.11798832731512673
"vm(PLANT_ID, k_use)_J490.A",-0.07512160949964235,1.8697415963678505,-0.04017753557260167
"vm(PLANT_ID, k_use)_J530.A",-1.137440670720842,1.7535121697523404,-0.6486642581337145
"vm(PLANT_ID, k_use)_J536.A",-1.103127197328023,0.6991553854692477,-1.5777997570420546
"vm(PLANT_ID, k_use)_J539.A",-0.9067316533214793,1.7755053358250732,-0.5106893429301486
"vm(PLANT_ID, k_use)_J374.B",0.554069072972902,1.9459304259908379,0.2847322111687413
"vm(PLANT_ID, k_use)_J355.C",0.6120285266898926,1.9276162484228878,0.31750537856828825
"vm(PLANT_ID, k_use)_J384.B",2.261870564780134,0.6991554242587039,3.2351469877793417
"vm(PLANT_ID, k_use)_J400.A",-0.25234091827324556,2.0241562532668937,-0.12466474258890789
"vm(PLANT_ID, k_use)_J257.A",0.12341560203470527,1.9171214834019041,0.06437547286555158
"vm(PLANT_ID, k_use)_J385.A",-0.2034210228443276,1.9150391324764342,-0.10622290656863682
"vm(PLANT_ID, k_use)_J376.C",-1.8481249314200667,0.6991554005904074,-2.6433678833910212
"vm(PLANT_ID, k_use)_J358.A",0.40775940590807147,1.8654973604134464,0.21857946012729848
"vm(PLANT_ID, k_use)_J422.A",-1.8531254403275628,0.6991553470900492,-2.650520300016937
"vm(PLANT_ID, k_use)_J024.A",-1.6131261186861179,0.6991554258509065,-2.307249660149407
"vm(PLANT_ID, k_use)_J029.A",-0.7897699473907943,1.937168256112891,-0.4076930049305792
"vm(PLANT_ID, k_use)_J036.A",-0.5974421270961533,1.9849448389017799,-0.30098676567088034
"vm(PLANT_ID, k_use)_J037.A",-0.6197566661407714,1.9213908684418095,-0.3225562670875893
"vm(PLANT_ID, k_use)_J379.A",0.5312418598003025,1.9447252395255425,0.273170651052953
"vm(PLANT_ID, k_use)_J365.B",-0.1855157548657669,1.916344379898698,-0.09680710670363625
"vm(PLANT_ID, k_use)_J351.B",0.5363987799777428,1.9254146505582443,0.27858870805944175
"vm(PLANT_ID, k_use)_J415.B",0.3218965856299921,1.8944320635487453,0.16991719672807865
"vm(PLANT_ID, k_use)_J264.A",0.23125154295494144,1.961027323825334,0.11792367201893139
"vm(PLANT_ID, k_use)_J387.C",-1.1881262979744258,0.6991554247963769,-1.6993736383014657
"vm(PLANT_ID, k_use)_J353.B",0.6152259813409912,1.937893819630191,0.3174714605666037
"vm(PLANT_ID, k_use)_J489.B",-1.1881261465179542,0.6991554064599925,-1.6993734662422895
"vm(PLANT_ID, k_use)_J381.A",0.5206233432067806,1.9855082331381118,0.2622116264831253
"vm(PLANT_ID, k_use)_J371.A",0.6475114616110844,1.9518217555804995,0.33174723038093473
"vm(PLANT_ID, k_use)_J393.A",0.6572418350333395,1.910632406423783,0.3439917761384194
"vm(PLANT_ID, k_use)_J374.A",0.75332913092925,1.9502329627946176,0.3862764835282832
"vm(PLANT_ID, k_use)_J355.A",0.43786279341829293,1.9004732142111649,0.23039671916661975
"vm(PLANT_ID, k_use)_J489.C",-0.10588400290947557,1.8968531137735873,-0.05582087624003243
"vm(PLANT_ID, k_use)_J384.A",0.03807477894559354,1.891776808046512,0.020126464593310214
"vm(PLANT_ID, k_use)_J470.A",-0.6729746847983236,1.9011882966154348,-0.35397581922652155
"vm(PLANT_ID, k_use)_J029.B",-1.1168510812228467,1.982954314852695,-0.5632258256569127
