"","MI","MO","NE","OK","TX1","TX2","TX3"
"MI",0.444249306352979,0.408921193249712,-0.0751002802456956,-0.174832538921985,-0.192578050644854,-0.0784278070688,0.0152191523556873
"MO",0.408921193249712,0.376402483689881,-0.0691280678940596,-0.160929301210996,-0.177263633588719,-0.0721909792359923,0.0140088771159318
"NE",-0.0751002802456956,-0.0691280678940596,0.0126956913884311,0.0295554151269177,0.0325552912875163,0.0132582093110627,-0.00257279547918058
"OK",-0.174832538921985,-0.160929301210996,0.0295554151269177,0.068804646915128,0.0757883221276988,0.0308649500085594,-0.00598943658106956
"TX1",-0.192578050644854,-0.177263633588719,0.0325552912875163,0.0757883221276988,0.0834808407347403,0.0339977440272235,-0.00659736470313487
"TX2",-0.0784278070688,-0.0721909792359923,0.0132582093110627,0.0308649500085594,0.0339977440272235,0.0138456511550154,-0.00268679033964351
"TX3",0.0152191523556873,0.0140088771159318,-0.00257279547918058,-0.00598943658106956,-0.00659736470313487,-0.00268679033964351,0.000521379763824742
