"","MI","MO","NE","OK","TX1","TX2","TX3"
"MI",0.999931804547672,0.249754357170091,0.0213893163281978,0.561571977822461,-0.0714427515496705,0.281238906019344,0.348781929502882
"MO",0.249754357170091,0.999931804547672,0.180054702009466,0.273870318656519,0.186539719591313,0.214622610310816,0.225777074266398
"NE",0.0213893163281978,0.180054702009466,0.999931804547672,0.272576257782837,-0.362579956959175,-0.00135172080778409,0.00487623723468505
"OK",0.561571977822461,0.273870318656519,0.272576257782837,0.983133122592957,0.336718392132998,0.552436325726173,0.328608938058734
"TX1",-0.0714427515496705,0.186539719591313,-0.362579956959175,0.336718392132998,0.999931804547672,0.587467183380195,0.379302076927087
"TX2",0.281238906019344,0.214622610310816,-0.00135172080778409,0.552436325726173,0.587467183380195,0.999931804547672,0.39579609178257
"TX3",0.348781929502882,0.225777074266398,0.00487623723468505,0.328608938058734,0.379302076927087,0.39579609178257,0.949286667088612
