"","MI","MO","NE","OK","TX1","TX2","TX3"
"MI",0.00100718311564293,0.000117868318067324,-7.65429517417415e-05,-7.34096644223175e-05,0.000177275169163434,-0.000133355088487859,0.000157749012209779
"MO",0.000117868318067324,0.000974628479485511,0.000137097497536194,1.26733442401678e-05,-0.000161284051819198,0.000161096029741085,-0.000202428097095072
"NE",-7.65429517417415e-05,0.000137097497536194,0.000797644379777657,0.000324356876634958,2.42649809074454e-05,-0.000145510889445441,0.000294531082633205
"OK",-7.34096644223175e-05,1.26733442401678e-05,0.000324356876634958,0.000389957306279908,0.00038686394821044,-3.52469311119417e-05,-0.000150599260495514
"TX1",0.000177275169163434,-0.000161284051819198,2.42649809074454e-05,0.00038686394821044,0.000710562914632877,0.000223574573640328,-0.0001745121450684
"TX2",-0.000133355088487859,0.000161096029741085,-0.000145510889445441,-3.52469311119418e-05,0.000223574573640328,0.000911093129517831,0.000247295399174676
"TX3",0.000157749012209779,-0.000202428097095072,0.000294531082633205,-0.000150599260495514,-0.0001745121450684,0.000247295399174676,0.000733409833890691
