"","MI","MO","NE","OK","TX1","TX2","TX3"
"MI",0.999931804547672,0.096195796864874,0.102514843585854,0.517679125488915,-0.239275002053743,0.198095274343721,0.15481389150292
"MO",0.096195796864874,0.999931804547672,-0.0926260877653396,0.162688451969742,0.485022513013687,0.159779013771753,0.0685285954866367
"NE",0.102514843585854,-0.0926260877653396,0.999931804547672,0.0843580179196548,0.203157245299749,0.0790313890110093,-0.0503251620930093
"OK",0.517679125488915,0.162688451969742,0.0843580179196548,0.910915469928153,0.479501612041308,0.55800305252837,0.157895743124885
"TX1",-0.239275002053743,0.485022513013687,0.203157245299749,0.479501612041308,0.999931804547672,0.637864151806921,0.319343432607086
"TX2",0.198095274343721,0.159779013771753,0.0790313890110093,0.55800305252837,0.637864151806921,0.999931804547672,0.307013119251734
"TX3",0.15481389150292,0.0685285954866367,-0.0503251620930093,0.157895743124885,0.319343432607086,0.307013119251734,0.848284002676599
