"","MI","MO","NE","OK","TX1","TX2","TX3"
"MI",0.878827160335786,-0.114567650023853,-0.0415072764347937,0.266885416094727,-0.242927137477464,0.00527092327687854,-0.138862845714723
"MO",-0.114567650023853,0.757838582269818,-0.233852674078417,0.122689662290949,-0.0881374100415032,-0.29278272555079,-0.0695943954204603
"NE",-0.0415072764347937,-0.233852674078417,1.00569347088944,0.272447571813256,0.106708898696301,0.106286373788483,0.29937552559493
"OK",0.266885416094727,0.122689662290949,0.272447571813256,0.726218400344924,0.453918926082152,0.126271948213607,-0.129116829094357
"TX1",-0.242927137477464,-0.0881374100415032,0.106708898696301,0.453918926082152,1.01228655594339,0.259771790457468,0.301570507935481
"TX2",0.00527092327687854,-0.29278272555079,0.106286373788483,0.126271948213607,0.259771790457468,0.989556018633818,0.0674215985863946
"TX3",-0.138862845714723,-0.0695943954204603,0.29937552559493,-0.129116829094357,0.301570507935481,0.0674215985863946,0.661660437892345
