"","MI","MO","NE","OK","TX1","TX2","TX3"
"MI",0.0553349394076826,-0.029586732244056,0.0256483278425066,0.0679305705882845,0.0556542088121528,-0.175064896296702,-0.111265902899769
"MO",-0.029586732244056,0.0158195659785963,-0.0137137623444954,-0.0363214205110791,-0.0297574406334551,0.0936044796923522,0.0594921493043427
"NE",0.0256483278425066,-0.0137137623444954,0.0118882703795889,0.0314865356974613,0.0257963125777134,-0.0811444252401013,-0.0515729191323479
"OK",0.0679305705882845,-0.0363214205110791,0.0314865356974613,0.0833932858668536,0.0683225137809434,-0.214914092663897,-0.136592835411194
"TX1",0.0556542088121528,-0.0297574406334551,0.0257963125777134,0.0683225137809434,0.0559753203249494,-0.17607497900001,-0.111907880625541
"TX2",-0.175064896296702,0.0936044796923522,-0.0811444252401013,-0.214914092663897,-0.17607497900001,0.553858344175218,0.352015452822609
"TX3",-0.111265902899769,0.0594921493043427,-0.0515729191323479,-0.136592835411194,-0.111907880625541,0.352015452822609,0.223730273867112
