"","MI","MO","NE","OK","TX1","TX2","TX3"
"MI",0.501062473820911,-0.172278102399377,-0.104728376418193,0.0343333818388796,0.209108077924536,0.0685645202866181,0.100406716108131
"MO",-0.172278102399377,0.202593134866176,0.0436439652825897,0.0389358137528479,-0.114933628417976,-0.0634537414736513,-0.0726581534573252
"NE",-0.104728376418193,0.0436439652825897,0.199681342712312,-0.0523911448451494,-0.209609394041132,-0.113467468898107,0.185384038370258
"OK",0.0343333818388796,0.0389358137528479,-0.0523911448451494,0.259620803232283,-0.126443035077001,-0.162899871591345,-0.117742467200795
"TX1",0.209108077924536,-0.114933628417976,-0.209609394041132,-0.126443035077001,0.378366231303082,0.264802093362729,-0.0977555624932004
"TX2",0.0685645202866181,-0.0634537414736513,-0.113467468898107,-0.162899871591345,0.264802093362729,0.216170456052457,-0.0461044042761096
"TX3",0.100406716108131,-0.0726581534573252,0.185384038370258,-0.117742467200795,-0.0977555624932004,-0.0461044042761096,0.288386406189418
