"","MI","MO","NE","OK","TX1","TX2","TX3"
"MI",0.999931804547672,0.140802707160223,0.0338180541936213,0.584795731709513,-0.0748557457332082,-0.124705177041934,0.300783402886756
"MO",0.140802707160223,0.999931804547672,0.0953868561444416,0.167204617727341,-0.146657808323215,-0.102818178806045,0.113555759327697
"NE",0.0338180541936213,0.0953868561444416,0.999931804547672,0.304762016003494,0.100442477764679,-0.0662265472312397,-0.0293022510552205
"OK",0.584795731709513,0.167204617727341,0.304762016003494,0.999931804547672,-0.660912729017626,-0.269088299655016,0.138234291558502
"TX1",-0.0748557457332082,-0.146657808323215,0.100442477764679,-0.660912729017626,0.999931804547672,0.34815789008417,-0.190957964831606
"TX2",-0.124705177041934,-0.102818178806045,-0.0662265472312397,-0.269088299655016,0.34815789008417,0.999931804547672,-0.0095977349217028
"TX3",0.300783402886756,0.113555759327697,-0.0293022510552205,0.138234291558502,-0.190957964831606,-0.0095977349217028,0.999931804547672
