Effect,solution,std.error,z.ratio
"vm(PLANT_ID, k_use)_J250.C",-0.07561801298149276,0.4641289274457493,-0.1629245851958485
"vm(PLANT_ID, k_use)_J251.C",-0.13811158633157405,0.4603016744803702,-0.3000458047159763
"vm(PLANT_ID, k_use)_J352.A",0.19142781067719217,0.49236187707725165,0.38879494857226143
"vm(PLANT_ID, k_use)_J344.C",0.19440137258388407,0.4824259938194777,0.4029662063703567
"vm(PLANT_ID, k_use)_J004.B",-0.18187632405698015,0.45833032222997555,-0.39682367767437476
"vm(PLANT_ID, k_use)_J301.A",-0.17793182744643998,0.465858107136006,-0.38194425452918707
"vm(PLANT_ID, k_use)_J013.C",-0.22257887019311298,0.4909927571245262,-0.4533241416770273
"vm(PLANT_ID, k_use)_J018.C",-0.283171976050991,0.46093638419769994,-0.6143406894291422
"vm(PLANT_ID, k_use)_J384.C",0.1525490111310386,0.47301286838901346,0.32250499156733264
"vm(PLANT_ID, k_use)_J488.C",0.09977933107294568,0.4629726174925811,0.21551886073379833
"vm(PLANT_ID, k_use)_J022.C",-0.11984476727687919,0.4610628230132646,-0.2599315349123937
"vm(PLANT_ID, k_use)_J065.A",-0.17782660061716615,0.46187552080738903,-0.3850097972421519
"vm(PLANT_ID, k_use)_J311.A",-0.05755601551669809,0.4677562924947335,-0.12304701495244154
"vm(PLANT_ID, k_use)_J016.B",-0.2077832680898122,0.47649736081068367,-0.4360638382892664
"vm(PLANT_ID, k_use)_J352.B",0.16981101003401114,0.47168072331164795,0.36001261370567805
"vm(PLANT_ID, k_use)_J001.B",-0.09840324663831791,0.45282052569388687,-0.21731180689640361
"vm(PLANT_ID, k_use)_J008.D",-0.22829284819627996,0.46624346279594864,-0.4896430007345589
"vm(PLANT_ID, k_use)_J005.B",-0.11527990442972016,0.4614937549756888,-0.24979732268704924
"vm(PLANT_ID, k_use)_J065.B",-0.0550528971719112,0.46260912126505377,-0.11900521334590897
"vm(PLANT_ID, k_use)_J020.B",-0.2693431770193968,0.46134964314788596,-0.5838157263580209
"vm(PLANT_ID, k_use)_J386.B",0.15808082460162012,0.46911429823532863,0.33697720405511866
"vm(PLANT_ID, k_use)_J022.D",-0.0995479856752361,0.4629827868312313,-0.21501444223567603
"vm(PLANT_ID, k_use)_J348.A",0.2866682214300464,0.474939609659963,0.6035887839198943
"vm(PLANT_ID, k_use)_J005.D",-0.14150379705844796,0.4562829016445231,-0.310122944665346
"vm(PLANT_ID, k_use)_J316.A",-0.11682236982747558,0.4685646257745937,-0.2493196528319955
"vm(PLANT_ID, k_use)_J016.C",-0.23321199025056882,0.4764265976062538,-0.4895024572983823
"vm(PLANT_ID, k_use)_J352.C",0.18073813345049872,0.49132643730409753,0.3678575377343966
"vm(PLANT_ID, k_use)_J258.A",0.17909020350438368,0.4873738205301915,0.36745962946790967
"vm(PLANT_ID, k_use)_J009.C",-0.11645572835507136,0.46179828266656864,-0.2521787817889216
"vm(PLANT_ID, k_use)_J023.B",-0.24686170758546655,0.4724337614902976,-0.522531892739288
"vm(PLANT_ID, k_use)_J073.A",-0.12968135213425258,0.4643483482971674,-0.27927600606271746
"vm(PLANT_ID, k_use)_J020.C",-0.21836995739775683,0.4590322060815107,-0.4757181620476118
"vm(PLANT_ID, k_use)_J394.B",0.19610779351898702,0.49008294997420576,0.4001522467355958
"vm(PLANT_ID, k_use)_J348.C",0.2143354428621386,0.4769651911167461,0.4493733439127972
"vm(PLANT_ID, k_use)_J320.A",-0.11113080057998397,0.46398804169478397,-0.23951220849154325
"vm(PLANT_ID, k_use)_J016.D",-0.2553796778950756,0.43753770738690695,-0.5836746721105978
"vm(PLANT_ID, k_use)_J353.C",0.18702054510143368,0.4777543664928902,0.39145753177374015
"vm(PLANT_ID, k_use)_J003.D",-0.22626552054412674,0.44308893293552704,-0.5106548679631548
"vm(PLANT_ID, k_use)_J030.C",-0.20058241281826322,0.4650805619002398,-0.4312853067836629
"vm(PLANT_ID, k_use)_J086.A",-0.21685510813632905,0.45041168871849907,-0.48145977017896713
"vm(PLANT_ID, k_use)_J396.A",0.28366214321308153,0.4789450233136362,0.5922645176486695
"vm(PLANT_ID, k_use)_J354.C",0.21036908187184428,0.4855243569823317,0.43328224186186326
"vm(PLANT_ID, k_use)_J003.E",-0.21343796762820064,0.45835452038222385,-0.4656613126673514
