Estimate,SE,site,subpop,phe,bic,loglik,Env_Estimate,Env_SE,GxE_Estimate,GxE_SE,error_Estimate,error_SE
1.6581265016169968e-8,0.022870179707520172,eight_sites,Midwest,crain_5d,4630.158931061119,-2302.229727482749,0.04715160628926541,0.05312085993036323,0.2466925039827971,0.11286703836640555,0.7061558731466725,0.10469461568147355
0.23210367396486492,0.07300111842289599,eight_sites,Gulf_and_Midwest,FL50,13339.31222140193,-6654.434405120174,0.48121118560524634,0.15846923370515217,0.2215297638001686,0.06905754109500573,0.06515537662972028,0.020407596000570908
0.43971013011852333,0.029195988651099125,eight_sites,Gulf_and_Midwest,dyln_fl50,-1522.7980601617505,776.6207356616658,1.8672697074244873e-7,9.177250419412824e-9,0.43273053091706615,0.02798810554822287,0.12755915223743972,0.011239641047297038
0.09616281299454826,0.042499459948861805,eight_sites,Gulf_and_Midwest,dyln_change_sec,14762.148877619793,-7365.852733229106,0.7666551584870529,0.10105510763745774,0.10682732861078718,0.0465914182409334,0.030354699907611617,0.013268846746831719
0.23832999420255044,0.060176914183871534,eight_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,24733.098400875897,-12351.327494857158,0.2707331376148707,0.17095265223494588,0.39542990297508046,0.09524629602127678,0.09550696520749836,0.02341815458453303
0.05310739024684693,0.022940138173710743,eight_sites,Gulf_and_Midwest,crain_gr2fl,19256.722038935983,-9613.1393138872,0.6829047199774528,0.12585431693799776,0.1432648430878936,0.05870209568835612,0.12072304668780669,0.04833887294170607
0.04588907943338833,0.02526949428859561,eight_sites,Gulf_and_Midwest,crain_1d,10039.54159237553,-5004.5490906069745,3.6152262390779566e-8,1.547186286730387e-9,0.2667971776310299,0.05604443906821482,0.6873137067833194,0.053865851561664194
0.0596511168986605,0.02579261428669438,eight_sites,Gulf_and_Midwest,crain_3d,12420.894235101438,-6195.225411969928,4.81355516445212e-8,2.0727222195263306e-9,0.2616035743877162,0.05614995904538596,0.6787452605780717,0.0537369853929865
2.3211095042212293e-8,0.013921713595885541,eight_sites,Gulf_and_Midwest,crain_5d,14591.46685902926,-7280.51172393384,0.031589598981530846,0.05544837627115716,0.15180363474226283,0.03799628544097531,0.8166067430651114,0.04880321875332256
0.33013694200873195,0.0976924768101605,tx_sites,Gulf,FL50,4844.06867317787,-2409.0257602418615,0.12630323472067884,0.2266409963220968,0.429591282469178,0.12306307024018723,0.11396854080141124,0.03248727813520211
0.37169979277834914,0.0845854884687639,tx_sites,Gulf,dyln_fl50,-282.6001391966157,154.30864594538116,0.025818360439835382,0.17660626810811597,0.5040253838837747,0.10882398772244328,0.09845646289804096,0.021501321922996863
0.22938062625286557,0.08872590200189533,tx_sites,Gulf,dyln_change_sec,5165.632174547042,-2569.807510926448,0.22658218688856693,0.260835644586196,0.35323218218661145,0.13035519862952671,0.19080500467195616,0.06773753981116941
0.40229367397667787,0.054585070653324,tx_sites,Gulf,cgdd_12c_gr2fl,8669.027767962169,-4321.505307634011,1.317153019077004e-7,9.702362773432682e-9,0.4673077675780866,0.05378295083364811,0.13039842672993357,0.01728866981914836
0.013807672853064357,0.013534682845284128,tx_sites,Gulf,crain_gr2fl,5702.264129834354,-2838.1234885701037,0.9332312872877562,0.06254760573463236,0.019712120989460388,0.019151831415080707,0.03324891886971906,0.03121976115681085
0.035651403539146066,0.050092420753711044,tx_sites,Gulf,crain_1d,2780.808287196094,-1377.3955672509737,2.56893751292494e-7,1.608473843995237e-8,0.14846887737030684,0.08999778901002334,0.8158794621967959,0.08297094022337717
8.921360507976076e-8,4.883915586239929e-9,tx_sites,Gulf,crain_3d,3399.0030190425923,-1686.4929331742228,5.0595962090395257e-8,2.7698287456623047e-9,2.6277496591006035e-6,0.012663490867317138,0.9999972324407737,0.012663491052442263
0.004010952850114412,0.02098219784533898,tx_sites,Gulf,crain_5d,4339.91777991291,-2156.9503136093817,5.202467715883211e-8,2.8579027651766333e-9,0.038235228393543874,0.024902044082097063,0.9577537667316646,0.025832495380692204
0.09740961358094591,0.07478593619057332,tx_sites,Midwest,FL50,1431.045354384737,-704.8766572340917,0.5328586821641021,0.28208210449076504,0.35674777359782994,0.2202894181975583,0.012983930657121884,0.014058178401817669
4.5402942875512726e-7,3.1518482661272016e-7,tx_sites,Midwest,dyln_fl50,-336.9782041705841,179.13512204356886,0.6270749594442864,0.2599162831491963,0.3474508664553197,0.24304041431538162,0.02547372007096538,0.026566624359082417
0.10452492527097512,0.08008922861948099,tx_sites,Midwest,dyln_change_sec,1682.0214534708207,-830.3647067771335,0.35606691740991075,0.29427557447980446,0.5303695975903202,0.25151280398935066,0.009038559728794032,0.009541796934379933
0.16645405320978912,0.09528195861499318,tx_sites,Midwest,cgdd_12c_gr2fl,2539.2541001758996,-1258.981030129673,0.07531080391834993,0.1997515742759318,0.7473931204702955,0.18931104722967995,0.01084202240156547,0.010546152355861782
0.0180461839381218,0.020039341973166164,tx_sites,Midwest,crain_gr2fl,1976.2477420605683,-977.4778510720073,0.8945246911665605,0.09635498929841405,0.0819193485145279,0.07565066941517169,0.0055097763807897115,0.0072775918379445245
0.470544842650734,0.09398468084007738,tx_sites,Midwest,crain_1d,1195.855459824234,-587.2817099538402,0.06427976088918895,0.0742427761031109,4.7117979043107295e-8,5.992503587859003e-9,0.4651753493420981,0.09416963695555125
0.08025633549855865,0.10394931201034664,tx_sites,Midwest,crain_3d,1502.880997204523,-740.7944786439847,0.011848588795401517,0.04054469275895704,0.04550356905110865,0.15090300124833253,0.8623915066549311,0.13559910884877427
0.25581420295301455,0.10358262562427643,tx_sites,Midwest,crain_5d,1696.1025098756086,-837.4052349795274,0.05788066074606067,0.087429811428543,0.0940272681910778,0.13104796427641738,0.592277868109847,0.15471551532417252
0.3633077388114265,0.10436355879854078,tx_sites,Gulf_and_Midwest,FL50,6332.680888244599,-3152.7942833709885,0.07369382803535073,0.24532393396613592,0.45450468373572056,0.13120538196775577,0.10849374941750232,0.03126098942448839
0.3419154341810949,0.05015296485598391,tx_sites,Gulf_and_Midwest,dyln_fl50,-454.36295443211196,240.72763796736706,2.619828846037729e-7,1.610207803949912e-8,0.550185600759663,0.05046530473782779,0.10789870307635752,0.013618163942782417
0.31937759313724606,0.09971450814284254,tx_sites,Gulf_and_Midwest,dyln_change_sec,6889.949004324458,-3431.4283414109177,0.09992133988022041,0.25589407121431895,0.43750778069956886,0.13604087764956685,0.14319328628296457,0.04368772602644285
0.4097072121372898,0.04765284105588162,tx_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,11307.741627242725,-5640.324652870052,1.398256832845075e-6,8.841058510599949e-8,0.46654573668084287,0.04853238427007307,0.12374565292503434,0.01584083889914798
0.04463344164833963,0.0406363288447294,tx_sites,Gulf_and_Midwest,crain_gr2fl,7776.22758836464,-3874.5676334310087,0.8733994483733099,0.11335314208100827,0.050525755786285806,0.04593628773670954,0.031441354192064494,0.02826286394080431
0.23308320332670182,0.0762197314867562,tx_sites,Gulf_and_Midwest,crain_1d,4180.070491652945,-2076.4890850751613,1.4598806721849887e-7,1.0262596951075874e-8,0.4731395439779825,0.0825987228041858,0.29377710670724844,0.043033351803634656
0.1557027385055366,0.07900827888820366,tx_sites,Gulf_and_Midwest,crain_3d,5305.008822479702,-2638.9582504885398,5.678658983138803e-7,3.8091392436067205e-8,0.5626224869034029,0.08376947563432059,0.2816742067251622,0.038894546325162316
0.32358955688520885,0.06416007637763965,tx_sites,Gulf_and_Midwest,crain_5d,6293.364157718247,-3133.1359181078124,4.735609449505151e-8,3.3205365519639314e-9,0.0982082967512795,0.05122534925565023,0.5782020990074173,0.061759909569849565
0.43878245977677277,0.12114236824253553,north_sites,Gulf,FL50,3432.51672670273,-1703.3732830184285,0.26785310725897143,0.19390808184993616,0.1651485226506359,0.05412627882551763,0.12821591031361992,0.036943486650068774
0.5008078682305463,0.11449988087317695,north_sites,Gulf,dyln_fl50,-607.6264750437059,316.69831785478937,0.21896796568250165,0.1704474924823066,0.14024544248617965,0.04354210257460651,0.1399787236007724,0.03455323880471474
0.14226811966489641,0.08221463226546126,north_sites,Gulf,dyln_change_sec,3476.7358343458054,-1725.4828368399662,0.6399531211878877,0.20179592410855554,0.15978689432187024,0.09171440267115812,0.057991864825345685,0.03298131938770862
0.20752616463433043,0.0958524596844468,north_sites,Gulf,cgdd_12c_gr2fl,6360.756179381334,-3167.4930093577304,0.47042080984802176,0.23120807310239846,0.20537645507275704,0.09492961875024106,0.1166765704448907,0.05232997415092955
0.14369416085590336,0.06191785539835306,north_sites,Gulf,crain_gr2fl,5635.593832567606,-2804.9118359508666,0.15443605467827431,0.2236682895513537,0.4978207301479959,0.145783632444038,0.2040490543178264,0.05836668867135233
0.0014600828516886368,0.05158956901667775,north_sites,Gulf,crain_1d,2865.0110220427973,-1419.6204306884622,9.924028278481754e-7,6.972874614413647e-8,0.8241985035668143,0.05641381428249976,0.17434042117866916,0.0230827066319234
0.02489295886658314,0.051752927441354145,north_sites,Gulf,crain_3d,3807.9159753448293,-1891.0729073394782,2.802091331341123e-7,1.9942547145479877e-8,0.557816903511,0.0740625703882076,0.4172898574132836,0.05399061998142496
3.622347959052309e-8,8.441235060970209e-9,north_sites,Gulf,crain_5d,4628.581716081056,-2301.4057777075914,0.2480418178117684,0.17398427679006684,0.058043674890803455,0.03260814828015945,0.6939144710739484,0.1588289207268415
0.39789484050606405,0.16127654358259882,north_sites,Midwest,FL50,1924.9843623910226,-950.7367096319521,0.48305256052074186,0.20643422839249206,0.0012780566163943306,0.009957987795304664,0.11777454235679982,0.0500113687100836
0.6790314057596228,0.06235967006737983,north_sites,Midwest,dyln_fl50,-464.51393029958757,244.01243671335305,0.07243364210197506,0.06729732823878452,0.07469265528300367,0.03724095745730354,0.17384229685539834,0.05057077959921982
0.23828118295677414,0.13387262129993505,north_sites,Midwest,dyln_change_sec,2515.79610401853,-1246.1425804457058,0.6761146355884553,0.1799488965908392,0.010589558295010378,0.010613674599718313,0.07501462315976001,0.04343235481262745
0.716011153115628,0.04483660915796421,north_sites,Midwest,cgdd_12c_gr2fl,3631.480046807801,-1803.9845518403413,0.037507670225518645,0.037638306627643114,0.039599805616081334,0.028283684768456257,0.20688137104277193,0.04435155671181661
0.36895817664798103,0.07517472111921449,north_sites,Midwest,crain_gr2fl,2895.7317122548666,-1436.110384563874,0.14568413619880335,0.13204435185330476,0.22652745911974262,0.08597336268663067,0.25883022803347305,0.0913265763414228
2.3641502672792463e-7,2.178955370554619e-8,north_sites,Midwest,crain_1d,1722.804118890795,-849.6465878818383,2.3600521012873998e-8,2.1751782329839032e-09,0.25547851006267575,0.15282779625337942,0.7445212299217765,0.152827810237493
2.4439030255163832e-8,0.029956273429826936,north_sites,Midwest,crain_3d,2137.629928949584,-1057.0594929112328,0.027446504957345637,0.0336010270407029,6.038579308690187e-8,0.1008912817684271,0.9725534102178309,0.08683083592947008
1.5400094954696745e-7,1.841523938772932e-8,north_sites,Midwest,crain_5d,2394.5065748592933,-1185.4978158660874,0.051010007512031164,0.07065034598544721,0.16349892710695382,0.13421223729938261,0.7854909113800654,0.13056928150314162
0.5620246454226079,0.13779899106363294,north_sites,Gulf_and_Midwest,FL50,5395.164158309557,-2683.7947664455733,0.2616536304018404,0.17899360261172287,0.07903752890077506,0.026109987099297207,0.09728419527477675,0.025514896268150625
0.6661160146352609,0.08340839729826925,north_sites,Gulf_and_Midwest,dyln_fl50,-1029.737018523489,528.6558219709498,0.10175964067548475,0.10860212946678746,0.10586175869502154,0.02617965569496663,0.12626258599423276,0.02031725200748313
0.3636913600130923,0.16125131420058103,north_sites,Gulf_and_Midwest,dyln_change_sec,6201.309874896079,-3086.8676247388344,0.49569254931040374,0.22219148859729568,0.10357777854556005,0.04712940332920116,0.03703831213094404,0.01674701930859551
0.5344364611515996,0.11118106713387955,north_sites,Gulf_and_Midwest,cgdd_12c_gr2fl,10056.77550718825,-5014.600440884919,0.1777197114969727,0.16617358511884397,0.1584350539525541,0.04297716045476011,0.12940877339887352,0.02973221783881202
0.2823810916238787,0.06415963777799452,north_sites,Gulf_and_Midwest,crain_gr2fl,8664.077096590923,-4318.251235586256,0.02433729210821061,0.16906324936629655,0.43337012426446636,0.09671318628760509,0.2599114920034443,0.05224438635993906
1.8080316695564486e-8,0.03977284335499309,north_sites,Gulf_and_Midwest,crain_1d,4577.133445924353,-2274.779410252971,3.132088800739062e-7,1.74653852663235e-8,0.8454783224799214,0.044216698470265624,0.15452134623088187,0.019963459077328695
0.014104330666191931,0.04225053151312189,north_sites,Gulf_and_Midwest,crain_3d,5943.758770469595,-2958.0920725255924,3.039534494115355e-7,1.936150542476831e-8,0.5346016838821946,0.07387999695886986,0.451293681498164,0.060632927119557783
4.1491058156437684e-8,5.006800206226972e-9,north_sites,Gulf_and_Midwest,crain_5d,7061.250435670605,-3516.837905126097,0.08565567640533928,0.10614752868695183,0.11271858290111648,0.03722619627850568,0.8016256992024859,0.09313710093228804
