Estimate,SE,site,subpop,phe,bic,loglik
0.5372750905909309,0.10924613111223565,TX1,Gulf,GR50,746.8869278272037,-368.41302599220944
0.5362543239153335,0.10955819374255173,TX1,Gulf,DYLN,-357.2581757530488,183.65952579791684
0.52066277320175,0.11243375372399533,TX1,Gulf,cgdd_12c_jan2gr,1341.1050089009304,-665.5220665290727
0.4815654825192279,0.12461325567224743,TX1,Gulf,tmin_18d,276.2295042281985,-133.0843141927068
0.36640200753702745,0.1424463741036358,TX1,Gulf,cgdd_12c_18d,214.88465216443302,-102.41188816082408
0.2183675516733133,0.14749675514878513,TX1,Gulf,tmin_10d,337.6357034661771,-163.78741381169613
0.2520955392462696,0.1536020347274162,TX1,Gulf,cgdd_12c_10d,300.3491829865562,-145.14415357188565
0.0022972355915652156,0.029400618397417914,TX1,Gulf,tmin_5d,598.4855111902084,-294.21231767371177
0.05479674850761791,0.0763756928246319,TX1,Gulf,cgdd_12c_5d,524.8769777956676,-257.40805097644136
0.9999987355542841,3.7253962595544474e-7,TX1,Midwest,GR50,152.85188972253502,-73.29045064533835
0.9999987332440836,3.732197238757583e-7,TX1,Midwest,DYLN,-12.860941759593246,9.565965095725772
0.999998768331667,3.628785235605988e-7,TX1,Midwest,cgdd_12c_jan2gr,246.2255703187932,-119.97729094346745
0.9999991869428978,2.3970782202753297e-7,TX1,Midwest,tmin_18d,68.12789713435232,-30.928454351247012
0.9999934367001958,1.9350247897788783e-6,TX1,Midwest,cgdd_12c_18d,57.02191874382433,-25.375465155983015
0.9999982036177623,5.29593988455465e-7,TX1,Midwest,tmin_10d,63.42149345385711,-28.575252510999405
0.9999986540560291,3.965603404466551e-7,TX1,Midwest,cgdd_12c_10d,59.28679787408642,-26.50790472111406
0.7793961396280015,1.5638209566940449,TX1,Midwest,tmin_5d,102.26144137223142,-47.99522647018656
0.9999981001379832,5.600642414457515e-7,TX1,Midwest,cgdd_12c_5d,92.4175750591704,-43.07329331365605
0.7362196192274473,0.07065703771511725,TX1,Gulf_and_Midwest,GR50,923.1979609969693,-456.4228307659108
0.7374291579978987,0.07038601872991795,TX1,Gulf_and_Midwest,DYLN,-353.4077512853771,181.8800253752624
0.7490270277564671,0.06725448400246967,TX1,Gulf_and_Midwest,cgdd_12c_jan2gr,1622.208472455226,-805.9280864950392
0.6077416590473957,0.1072248715360595,TX1,Gulf_and_Midwest,tmin_18d,348.3675559729221,-169.00762825388722
0.5012519308846792,0.13101529684550162,TX1,Gulf_and_Midwest,cgdd_12c_18d,274.4515129926566,-132.04960676375447
0.28143753643714775,0.15381983634637547,TX1,Gulf_and_Midwest,tmin_10d,397.5625811546927,-193.6051408447725
0.3448887186729456,0.1557828154883068,TX1,Gulf_and_Midwest,cgdd_12c_10d,357.2504153758755,-173.4490579553639
0.03561290737352709,0.06725182710285336,TX1,Gulf_and_Midwest,tmin_5d,697.8485592146972,-343.74812987477475
0.13529881355386386,0.10602357814257587,TX1,Gulf_and_Midwest,cgdd_12c_5d,614.974650286419,-302.31117541063566
0.8613475415671353,0.02491264993558639,TX2,Gulf,GR50,1418.2778514890474,-703.5221546468572
0.8428636554450932,0.028213259891575627,TX2,Gulf,DYLN,-541.353279835044,276.29341101518855
0.8629742564541841,0.024869286009371792,TX2,Gulf,cgdd_12c_jan2gr,2006.2553086520124,-997.5108832283397
0.667874879891969,0.06025171774141042,TX2,Gulf,tmin_18d,336.64000367821853,-162.7032307414427
0.8272809939591448,0.03218553945957772,TX2,Gulf,cgdd_12c_18d,119.19500315522572,-53.98073047994629
0.5802931510590197,0.08122233514916528,TX2,Gulf,tmin_10d,762.9496470831381,-375.85805244390247
0.8656250311075798,0.02536723265200293,TX2,Gulf,cgdd_12c_10d,377.4335786587822,-183.10001823172453
0.290087285589347,0.12243205803126209,TX2,Gulf,tmin_5d,1025.7357065169417,-507.25108216080434
0.6037317525752419,0.07759191096730443,TX2,Gulf,cgdd_12c_5d,738.0608947792634,-363.41367629196515
0.21696615831967858,0.24871091789088917,TX2,Midwest,GR50,683.3480648334042,-336.8782418711054
0.21898038938346523,0.24851558605709373,TX2,Midwest,DYLN,-160.07314880980246,84.83236495049798
0.33982502684520305,0.2508275606361612,TX2,Midwest,cgdd_12c_jan2gr,1083.0019355510155,-536.705177229911
0.3526050974058561,0.24285803390140645,TX2,Midwest,tmin_18d,308.3969499072037,-149.40268440800511
0.1628752940299587,0.21640230483722747,TX2,Midwest,cgdd_12c_18d,246.63094366852806,-118.51968128866729
