Estimate,SE,site,subpop,phe,bic,loglik
0.8026181788572875,0.05124547817442602,TX1,Gulf,FL50,1166.7236487670987,-578.3313864621568
0.9052767506294195,0.024103365402312834,TX1,Gulf,dyln_fl50,-185.22945067736003,97.64516326007245
0.6728477904619389,0.08420397742298555,TX1,Gulf,dyln_change_sec,1310.004782626476,-649.9719533918455
0.8165553023051365,0.04732810826811474,TX1,Gulf,cgdd_12c_gr2fl,2048.3168541029413,-1019.1279891300783
0.29640611078626544,0.11673686654517156,TX1,Gulf,crain_gr2fl,1466.0020650302886,-727.9705945937518
0.5207019186695175,0.13656985226671825,TX1,Gulf,crain_1d,696.7895541024221,-343.36433912981863
1.351043818679913e-7,0.04645432485613844,TX1,Gulf,crain_3d,867.6091909799508,-428.77415756858295
0.02556452962182586,0.037004163426723434,TX1,Gulf,crain_5d,1162.4814394414577,-576.2102817993364
0.999991411865843,2.5319335592692465e-6,TX1,Midwest,FL50,158.39259373460055,-76.06080265137112
0.9999989257527512,1.4348897170200154,TX1,Midwest,dyln_fl50,-31.104347376057845,18.687667903958072
0.9999990293243579,2.861698338837874e-7,TX1,Midwest,dyln_change_sec,175.30465384306473,-84.5168327056032
0.9999984660675704,4.5215507799954004e-7,TX1,Midwest,cgdd_12c_gr2fl,285.20630693147916,-139.46765924981042
0.9999990844650987,2.6991070249493063e-7,TX1,Midwest,crain_gr2fl,209.4196039287168,-101.57430774842925
1.4569564275630929e-6,4.29614510434225e-7,TX1,Midwest,crain_1d,140.75585713155562,-67.24243434984865
9.155004975796606e-7,2.69783010226158e-7,TX1,Midwest,crain_3d,139.81477501610345,-66.77189329212258
0.9999979663559052,1.8415775562594465,TX1,Midwest,crain_5d,148.95395671577762,-71.34148414195967
0.8379380739322538,0.04141210095783748,TX1,Gulf_and_Midwest,FL50,1349.950547298607,-669.7991239167297
0.9157639215088745,0.02134817494616892,TX1,Gulf_and_Midwest,dyln_fl50,-216.03328148523985,113.19279047519376
0.7421487489911737,0.06478671599091118,TX1,Gulf_and_Midwest,dyln_change_sec,1513.3498605678012,-751.4987805513268
0.8447408517801835,0.03940662361382714,TX1,Gulf_and_Midwest,cgdd_12c_gr2fl,2366.4280042072073,-1178.0378523710299
0.5088645853738252,0.09407018756982934,TX1,Gulf_and_Midwest,crain_gr2fl,1703.9340207769355,-846.790860655894
0.7414639722573213,0.0769499213143868,TX1,Gulf_and_Midwest,crain_1d,851.5273163318444,-420.5875084333484
