"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.867081275624763,0.453619622631018,0.464590457137108,0.199909263380115,0.0283415404742266,0.314743809719908
"MO",0.453619622631018,0.811055727603713,0.331401778849406,0.0886941486037751,-0.00250193893528847,0.283310338213854
"SD",0.464590457137108,0.331401778849406,0.946097357140101,0.408789935008498,0.05377605616449,0.719170689314005
"TX1",0.199909263380115,0.0886941486037751,0.408789935008498,0.999931804547672,0.0411747730323623,0.521470991767215
"TX2",0.0283415404742266,-0.00250193893528847,0.05377605616449,0.0411747730323623,0.999931804547672,0.0636820154441153
"TX3",0.314743809719908,0.283310338213854,0.719170689314005,0.521470991767215,0.0636820154441153,0.630706284101584
