"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.307478544300528,0.184710428282644,0.0631689017473596,0.0420816896451098,-0.14609135521066,-0.389504408139826
"MO",0.184710428282644,0.11096040016051,0.0379472165202357,0.0252795749859161,-0.0877609097920612,-0.233985516645238
"SD",0.0631689017473596,0.0379472165202357,0.012977523869332,0.0086453320656958,-0.030013250142166,-0.0800204311618561
"TX1",0.0420816896451098,0.0252795749859161,0.0086453320656958,0.00575932414216357,-0.0199941465307566,-0.0533077963408134
"TX2",-0.14609135521066,-0.0877609097920612,-0.030013250142166,-0.0199941465307566,0.069411945850853,0.185064056990124
"TX3",-0.389504408139826,-0.233985516645238,-0.0800204311618561,-0.0533077963408134,0.185064056990124,0.493412261676613
