"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.999931804547672,0.615909158711225,0.456430712982826,-0.111595241003851,0.00288141351249042,-0.118422626161178
"MO",0.615909158711225,0.999931804547672,0.250954478257205,-0.0362762815051623,0.0849349429622798,0.0590349575521201
"SD",0.456430712982826,0.250954478257205,0.999931804547672,-0.339113589366577,-0.231739128593805,-0.458744513418064
"TX1",-0.111595241003851,-0.0362762815051623,-0.339113589366577,0.999931804547672,0.0853519922588,0.289696526599693
"TX2",0.00288141351249042,0.0849349429622798,-0.231739128593805,0.0853519922588,0.999931804547672,0.233413280821925
"TX3",-0.118422626161178,0.0590349575521201,-0.458744513418064,0.289696526599693,0.233413280821925,0.999931804547672
