"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.999931804547672,0.481221890493135,0.447666400838809,0.197947821990707,0.138033963598778,0.32814558139975
"MO",0.481221890493135,0.999931804547672,0.311241506708344,0.119939820250785,0.0502374537743675,0.303112107264461
"SD",0.447666400838809,0.311241506708344,0.999931804547672,0.387944490017203,0.191332479015555,0.755549867856563
"TX1",0.197947821990707,0.119939820250785,0.387944490017203,0.999931804547672,0.106812154726065,0.518118355071122
"TX2",0.138033963598778,0.0502374537743675,0.191332479015555,0.106812154726065,0.999931804547672,0.135394543771323
"TX3",0.32814558139975,0.303112107264461,0.755549867856563,0.518118355071122,0.135394543771323,0.945479963249439
