"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.822369018009806,0.455281883344519,0.455966501368382,0.206081197654234,0.029280995021332,0.315126677656256
"MO",0.455281883344519,0.764222685550144,0.329740653490589,0.0900323919994701,-0.00507442387336052,0.284234077176908
"SD",0.455966501368382,0.329740653490589,0.93142834438299,0.40469652383071,0.0494245396009752,0.715841957289066
"TX1",0.206081197654234,0.0900323919994701,0.40469652383071,0.999931804547672,0.0343636147062437,0.526004327274817
"TX2",0.029280995021332,-0.00507442387336052,0.0494245396009752,0.0343636147062437,0.982369594793174,0.0549529495515963
"TX3",0.315126677656256,0.284234077176908,0.715841957289066,0.526004327274817,0.0549529495515963,0.619833163372736
