"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.805748367092681,0.473632791265808,0.422979873201886,0.194625806563081,0.111899229498055,0.310846952068899
"MO",0.473632791265808,0.582308527370299,0.327396774477177,0.102780612915368,0.0179768394608834,0.292366088954708
"SD",0.422979873201886,0.327396774477177,0.674795300168933,0.411201119770346,0.150479595983181,0.682491165895013
"TX1",0.194625806563081,0.102780612915368,0.411201119770346,1.00076774775062,0.0732527753057096,0.517381059227823
"TX2",0.111899229498055,0.0179768394608834,0.150479595983181,0.0732527753057096,0.792483419818373,0.127717433265316
"TX3",0.310846952068899,0.292366088954708,0.682491165895013,0.517381059227823,0.127717433265316,0.728744379119938
