"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.999931804547672,0.470920282195399,0.465971857420115,0.202933748136786,0.106788655277596,0.314037480044283
"MO",0.470920282195399,0.999931804547672,0.309967192203567,0.115926868434234,0.0260199440970239,0.281883971797209
"SD",0.465971857420115,0.309967192203567,0.999931804547672,0.393089739479909,0.14606201021082,0.727205766458703
"TX1",0.202933748136786,0.115926868434234,0.393089739479909,0.999931804547672,0.0913442484376351,0.518234164942951
"TX2",0.106788655277596,0.0260199440970239,0.14606201021082,0.0913442484376351,0.999931804547672,0.101058358513229
"TX3",0.314037480044283,0.281883971797209,0.727205766458703,0.518234164942951,0.101058358513229,0.909940167695615
