"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.074818047763703,0.0709083589381582,0.0687600363458036,0.210316064046322,0.0739018146200445,0.0988435355846823
"MO",0.0709083589381582,0.0672029746510165,0.0651669147156551,0.19932579645699,0.0700400044359562,0.0936783718560952
"SD",0.0687600363458036,0.0651669147156551,0.0631925416339176,0.193286788952373,0.0679179905274182,0.0908401823155791
"TX1",0.210316064046322,0.19932579645699,0.193286788952373,0.59120557296064,0.207740501674905,0.277852523314276
"TX2",0.0739018146200445,0.0700400044359562,0.0679179905274182,0.207740501674905,0.0729968018062212,0.0976330826786521
"TX3",0.0988435355846823,0.0936783718560952,0.0908401823155791,0.277852523314276,0.0976330826786521,0.130584061184501
