"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.873861983955836,0.4752525820613,0.445742288681079,0.197822043524149,0.0996177313449874,0.307880793982658
"MO",0.4752525820613,0.753577856345414,0.322907375760362,0.102368026870257,0.0163245231451297,0.287606643115162
"SD",0.445742288681079,0.322907375760362,0.825526118552642,0.406041134698456,0.14293245781127,0.719791196794665
"TX1",0.197822043524149,0.102368026870257,0.406041134698456,1.00098771767578,0.0676616645205175,0.519417275142739
"TX2",0.0996177313449874,0.0163245231451297,0.14293245781127,0.0676616645205175,0.989486114038503,0.120618413134094
"TX3",0.307880793982658,0.287606643115162,0.719791196794665,0.519417275142739,0.120618413134094,0.676992848751256
