"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.999931804547672,0.457835974591887,0.483839764157004,0.208162711760655,0.0724073682403311,0.304955986500439
"MO",0.457835974591887,0.999931804547672,0.299903535740638,0.111602154755537,0.00929019346656145,0.270967581236987
"SD",0.483839764157004,0.299903535740638,0.999931804547672,0.395034310598983,0.0994784062849014,0.69639641652606
"TX1",0.208162711760655,0.111602154755537,0.395034310598983,0.999931804547672,0.0787467942791673,0.508849255149297
"TX2",0.0724073682403311,0.00929019346656145,0.0994784062849014,0.0787467942791673,0.999931804547672,0.0793383985925603
"TX3",0.304955986500439,0.270967581236987,0.69639641652606,0.508849255149297,0.0793383985925603,0.902526972225008
