"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.901517675997592,0.450334272371785,0.443972416472747,0.190976004722215,0.0503831519769034,0.298863766852765
"MO",0.450334272371785,1.00014878900518,0.325473550177795,0.0892313334318723,-0.0271240837665063,0.27856736576184
"SD",0.443972416472747,0.325473550177795,0.789031410749471,0.407946230981349,0.0947192755085278,0.674087790080765
"TX1",0.190976004722215,0.0892313334318723,0.407946230981349,1.00212645387453,0.0314745974475164,0.507185099877815
"TX2",0.0503831519769034,-0.0271240837665063,0.0947192755085278,0.0314745974475164,0.939556611212553,0.0957779597084782
"TX3",0.298863766852765,0.27856736576184,0.674087790080765,0.507185099877815,0.0957779597084782,0.619159929767959
