"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.432895413666275,0.148018012544217,0.298726208816536,0.0723232334048063,-0.0330758098844389,0.250637953408705
"MO",0.148018012544217,0.413279329049698,-0.0557225148864227,0.0939557199797043,-0.0822436235477447,0.175176468114161
"SD",0.298726208816536,-0.0557225148864227,0.280939078292983,0.0505159421214857,0.0199359242834258,0.1562825752062
"TX1",0.0723232334048063,0.0939557199797043,0.0505159421214857,0.194572328173926,-0.010106833753075,0.174772184276424
"TX2",-0.0330758098844389,-0.0822436235477447,0.0199359242834258,-0.010106833753075,0.227640180128267,-0.00502897689045209
"TX3",0.250637953408705,0.175176468114161,0.1562825752062,0.174772184276424,-0.00502897689045209,0.249517280291193
