"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.999931804547672,0.563473649486483,0.463101402433857,-0.137583946349905,-0.0360880839944159,-0.140935834424331
"MO",0.563473649486483,0.999931804547672,0.267995925685461,-0.0577078709927346,0.0698521734668562,0.023756251209408
"SD",0.463101402433857,0.267995925685461,0.999931804547672,-0.339748966748753,-0.237774995738555,-0.403071812097585
"TX1",-0.137583946349905,-0.0577078709927346,-0.339748966748753,0.999931804547672,0.0753311377615533,0.243254401953905
"TX2",-0.0360880839944159,0.0698521734668562,-0.237774995738555,0.0753311377615533,0.999931804547672,0.232744615059535
"TX3",-0.140935834424331,0.023756251209408,-0.403071812097585,0.243254401953905,0.232744615059535,0.999931804547672
