"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.472595653253222,-0.0477555511787245,0.0315530681140323,-0.0803384010323031,-0.040037940601019,-0.0541944830441594
"MO",-0.0477555511787245,0.210015847350841,-0.0429195997708448,0.0549032795804088,-0.086822778201625,0.0363656831632866
"SD",0.0315530681140323,-0.0429195997708448,0.0526276133818937,-0.00653563216086704,-0.0413595203274447,-0.0282596741154157
"TX1",-0.0803384010323031,0.0549032795804088,-0.00653563216086704,0.126354456022123,-0.0575645784446132,0.0117747869184094
"TX2",-0.040037940601019,-0.086822778201625,-0.0413595203274447,-0.0575645784446132,0.128617269458244,0.014707690447091
"TX3",-0.0541944830441594,0.0363656831632866,-0.0282596741154157,0.0117747869184094,0.014707690447091,0.202458688983148
