"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.999931804547672,0.480408989337744,0.448440486565552,0.197793054798879,0.135765323653051,0.32708056716829
"MO",0.480408989337744,0.999931804547672,0.312153246596935,0.120186261094752,0.0479922359491198,0.302269027753519
"SD",0.448440486565552,0.312153246596935,0.999931804547672,0.388022961732237,0.189269470956932,0.754286480286075
"TX1",0.197793054798879,0.120186261094752,0.388022961732237,0.999931804547672,0.106638219516225,0.518325887755975
"TX2",0.135765323653051,0.0479922359491198,0.189269470956932,0.106638219516225,0.999931804547672,0.133744648320819
"TX3",0.32708056716829,0.302269027753519,0.754286480286075,0.518325887755975,0.133744648320819,0.927454977453167
