"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.161641069250142,0.0637879636872858,0.130067185804569,0.00958700601099839,-0.0340577316029501,0.138654589161518
"MO",0.0637879636872858,0.464675198565656,0.0781660749200061,0.00884209325987935,-0.0943259950598374,0.125982391984017
"SD",0.130067185804569,0.0781660749200061,0.126934960268776,0.0346837634526315,-0.0636105787008694,0.148711124152264
"TX1",0.00958700601099839,0.00884209325987935,0.0346837634526315,0.12601535967277,-0.0177499711981869,0.105087635380965
"TX2",-0.0340577316029501,-0.0943259950598374,-0.0636105787008694,-0.0177499711981869,0.116194105788111,-0.0720117744427033
"TX3",0.138654589161518,0.125982391984017,0.148711124152264,0.105087635380965,-0.0720117744427033,0.214883341930746
