"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.999931804547672,0.569398820112178,0.462401641671726,-0.13505467822921,-0.0315626743574509,-0.139729239795263
"MO",0.569398820112178,0.999931804547672,0.265288914113605,-0.0552349064738258,0.0723701365969748,0.0274386067039276
"SD",0.462401641671726,0.265288914113605,0.999931804547672,-0.34014233189111,-0.237509390781994,-0.411922218260504
"TX1",-0.13505467822921,-0.0552349064738258,-0.34014233189111,0.999931804547672,0.0767162820813026,0.249763916104431
"TX2",-0.0315626743574509,0.0723701365969748,-0.237509390781994,0.0767162820813026,0.999931804547672,0.233086877540923
"TX3",-0.139729239795263,0.0274386067039276,-0.411922218260504,0.249763916104431,0.233086877540923,0.999931804547672
