"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.327395453595775,0.0598910555717377,0.0792508287750041,-0.0503229469086486,-0.074400422309248,-0.0208821915384692
"MO",0.0598910555717377,0.0619559785482146,-0.0732300475911824,0.011666260277222,-0.0388998303378105,0.0400993766770627
"SD",0.0792508287750041,-0.0732300475911824,1.00040547078495,-0.0228949109533725,-0.0519995229679629,0.0906378484773489
"TX1",-0.0503229469086486,0.011666260277222,-0.0228949109533725,0.163676718184779,-0.0380116370070318,-0.02130649754781
"TX2",-0.074400422309248,-0.0388998303378105,-0.0519995229679629,-0.0380116370070318,0.0751138218948614,0.098735342847955
"TX3",-0.0208821915384692,0.0400993766770627,0.0906378484773489,-0.02130649754781,0.098735342847955,0.581064262792586
