"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.999931804547672,0.481421134764539,0.447475720934825,0.197973175124414,0.138629138329364,0.328393422105704
"MO",0.481421134764539,0.999931804547672,0.31100683897219,0.119875407265605,0.0508654050970753,0.30328852520057
"SD",0.447475720934825,0.31100683897219,0.999931804547672,0.387917460271,0.191868698285828,0.755845744588908
"TX1",0.197973175124414,0.119875407265605,0.387917460271,0.999931804547672,0.106854967726465,0.518075204742147
"TX2",0.138629138329364,0.0508654050970753,0.191868698285828,0.106854967726465,0.999931804547672,0.135814395118034
"TX3",0.328393422105704,0.30328852520057,0.755845744588908,0.518075204742147,0.135814395118034,0.949286667088612
