"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.85468256953477,0.471713761990514,0.459269090695607,0.199946653979337,0.0946595252070195,0.317708123783838
"MO",0.471713761990514,0.709540133931302,0.323491438893738,0.100339668091085,0.0299553047647878,0.288137429042268
"SD",0.459269090695607,0.323491438893738,0.898281045666837,0.403967824514903,0.126875212674281,0.738135998447529
"TX1",0.199946653979337,0.100339668091085,0.403967824514903,0.999931804547672,0.0714198012796528,0.524948992300577
"TX2",0.0946595252070195,0.0299553047647878,0.126875212674281,0.0714198012796528,0.999931804547672,0.100770557980682
"TX3",0.317708123783838,0.288137429042268,0.738135998447529,0.524948992300577,0.100770557980682,0.673233261360536
