"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.863216225609819,0.471893143417018,0.46119847192579,0.196636270328593,0.0964180077040218,0.314239893229965
"MO",0.471893143417018,0.750755949354819,0.321943370250841,0.10159321012409,0.0229358765768833,0.28985235970835
"SD",0.46119847192579,0.321943370250841,0.99802626273351,0.404176421467817,0.138417517644864,0.739329869383017
"TX1",0.196636270328593,0.10159321012409,0.404176421467817,0.999931804547672,0.0663889116055805,0.523876933935083
"TX2",0.0964180077040218,0.0229358765768833,0.138417517644864,0.0663889116055805,0.999931804547672,0.113924143919503
"TX3",0.314239893229965,0.28985235970835,0.739329869383017,0.523876933935083,0.113924143919503,0.687193463941915
