"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.078964827092074,0.147521736137183,-0.00231315275547526,-0.157489727397945,0.150853771668112,0.0583223388027291
"MO",0.147521736137183,0.275599446416225,-0.00432142161269253,-0.294221603023663,0.281824340264474,0.108957532012669
"SD",-0.00231315275547526,-0.00432142161269253,6.77602404412766e-05,0.00461341853461955,-0.00441902845175677,-0.00170846291539383
"TX1",-0.157489727397945,-0.294221603023663,0.00461341853461955,0.314102052132126,-0.300867110736034,-0.116319753711894
"TX2",0.150853771668112,0.281824340264474,-0.00441902845175677,-0.300867110736034,0.28818983418985,0.111418527778683
"TX3",0.0583223388027291,0.108957532012669,-0.00170846291539383,-0.116319753711894,0.111418527778683,0.0430760799292846
