"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.79845193240436,0.434706509919602,0.404374279288755,0.188948043870139,0.065708137489137,0.287947446918463
"MO",0.434706509919602,0.729663464098943,0.324068495451262,0.0885486255686851,-0.0237281158038472,0.280925426157388
"SD",0.404374279288755,0.324068495451262,0.68291356494737,0.409851117318602,0.104850891979234,0.637177415857688
"TX1",0.188948043870139,0.0885486255686851,0.409851117318602,1.00179005354024,0.044412436898746,0.503116333144277
"TX2",0.065708137489137,-0.0237281158038472,0.104850891979234,0.044412436898746,0.757867972889545,0.104094799544121
"TX3",0.287947446918463,0.280925426157388,0.637177415857688,0.503116333144277,0.104094799544121,0.627734742612701
