"","MI","MO","SD","TX1","TX2","TX3"
"MI",0.87001297152274,0.448821221340905,0.470648171895612,0.191830622659622,0.0366678802506889,0.309478953702228
"MO",0.448821221340905,0.923837861113099,0.326520331863693,0.0893236508802619,-0.0128166235843707,0.282984396998092
"SD",0.470648171895612,0.326520331863693,0.999931804547672,0.405247957735827,0.0758252431144295,0.719129805605284
"TX1",0.191830622659622,0.0893236508802619,0.405247957735827,0.999931804547672,0.0279058592062169,0.518692532630239
"TX2",0.0366678802506889,-0.0128166235843707,0.0758252431144295,0.0279058592062169,0.994246767868153,0.0823238261893647
"TX3",0.309478953702228,0.282984396998092,0.719129805605284,0.518692532630239,0.0823238261893647,0.631290078950036
