Effect,solution,std.error,z.ratio
SITE_BRKG,-0.16531187514807547,0.638592445067336,-0.2588691369980806
SITE_CLMB,1.8089763490465902,0.6368497772624291,2.840507155113848
SITE_KBSM,-0.8240748090656395,0.6370519316294488,-1.2935755597786578
SITE_LINC,-0.8195896648166884,0.6383030639608719,-1.2840133646404202
"vm(PLANT_ID, k_use)_J352.A",0.002054506951501023,0.14366634751401736,0.014300544191816162
"vm(PLANT_ID, k_use)_J344.C",-0.0063024798485831045,0.1394287746319553,-0.045202146151104856
"vm(PLANT_ID, k_use)_J384.C",-0.014924856687779528,0.13615261333984507,-0.10961858404088207
"vm(PLANT_ID, k_use)_J488.C",0.058477659940591536,0.13556557021695623,0.4313607049858245
"vm(PLANT_ID, k_use)_J352.B",-0.0039125726101710565,0.1329690789557386,-0.02942468009027448
"vm(PLANT_ID, k_use)_J386.B",-0.007857896846742018,0.13637493838762405,-0.05761980126001742
"vm(PLANT_ID, k_use)_J348.A",-0.016955182117650656,0.1363911937375181,-0.12431288012832073
"vm(PLANT_ID, k_use)_J352.C",-0.05082536380267491,0.14173493353040736,-0.3585944730539631
"vm(PLANT_ID, k_use)_J258.A",0.007876128109781201,0.1442375702762574,0.05460524670996675
"vm(PLANT_ID, k_use)_J394.B",-0.038028222093342216,0.13819355792634788,-0.27518085983146817
"vm(PLANT_ID, k_use)_J348.C",-0.019607485179359882,0.13327704923709907,-0.1471182419748676
"vm(PLANT_ID, k_use)_J353.C",-0.013595554375625048,0.13483565266005124,-0.10083056007376827
"vm(PLANT_ID, k_use)_J396.A",0.031397707432854735,0.13637059889971886,0.23023809887308094
"vm(PLANT_ID, k_use)_J354.C",-0.006299092361785984,0.13872166930627852,-0.04540813553705476
"vm(PLANT_ID, k_use)_J350.B",-0.02670863769856262,0.14234307686887712,-0.1876356636801237
"vm(PLANT_ID, k_use)_J350.C",-0.03338151905828497,0.13266957695918097,-0.2516139707640404
"vm(PLANT_ID, k_use)_J045.C",0.005476730652972096,0.13712305272256847,0.03994026200724092
"vm(PLANT_ID, k_use)_J359.A",-0.04830001188066246,0.13246756062582682,-0.36461765924030726
"vm(PLANT_ID, k_use)_J390.A",0.05502736672941984,0.13518293812281193,0.407058520058413
"vm(PLANT_ID, k_use)_J395.A",0.02618916486504438,0.13216107423695617,0.19816095636517694
"vm(PLANT_ID, k_use)_J403.A",-0.05612673174671864,0.14129087910685748,-0.39724242712277497
"vm(PLANT_ID, k_use)_J407.A",-0.012494252497482919,0.14627224053665303,-0.08541779664851785
"vm(PLANT_ID, k_use)_J490.A",-0.011885563259168426,0.13625225002320973,-0.08723205126626382
"vm(PLANT_ID, k_use)_J530.A",0.028667925389942856,0.1331725312338199,0.21526905829858162
"vm(PLANT_ID, k_use)_J536.A",0.005313906679388837,0.13184095882538355,0.04030543107947833
"vm(PLANT_ID, k_use)_J539.A",0.09015721644238381,0.1363391334699723,0.6612717430996455
