,MI,MO,NE,OK,SD,TX1,TX2,TX3
MI,0.9430631195389608,0.8310298977134596,0.19925074038933158,0.11938519769175629,0.08397679168082481,-0.24390822065451667,-0.2986199465833164,-0.2580331314436012
MO,0.8310298977134596,4.924380270276181,0.28589542142621194,0.5370501913788577,0.08697236825822267,-0.8411518018905759,-0.8766296950175,-0.5673506405374907
NE,0.19925074038933158,0.28589542142621194,2.2270465629578213,-0.19814463793769957,0.5536870742869303,-0.01657380930767356,-0.8026132607656528,-0.84497306942359
OK,0.11938519769175629,0.5370501913788577,-0.19814463793769957,5.728849047202247,0.07019591218039585,0.9270965303870662,1.0135345140843757,0.057064851735222744
SD,0.08397679168082481,0.08697236825822267,0.5536870742869303,0.07019591218039585,1.3780424780841445,-0.15635932239057249,-0.5455896087761914,-0.9775725647933851
TX1,-0.24390822065451667,-0.8411518018905759,-0.01657380930767356,0.9270965303870662,-0.15635932239057249,2.0125691177173075,0.6187309462874421,0.7510029289988365
TX2,-0.2986199465833164,-0.8766296950175,-0.8026132607656528,1.0135345140843757,-0.5455896087761914,0.6187309462874421,2.2002498779666007,0.6374754562527654
TX3,-0.2580331314436012,-0.5673506405374907,-0.84497306942359,0.057064851735222744,-0.9775725647933851,0.7510029289988365,0.6374754562527654,1.6376627812512088
