Effect,solution,std.error,z.ratio
"vm(PLANT_ID, k_use)_J250.C",-0.751782471102375,2.5495296304181974,-0.2948710468523014
"vm(PLANT_ID, k_use)_J251.C",-2.031412917259184,2.0614703691546152,-0.9854194111420785
"vm(PLANT_ID, k_use)_J352.A",3.7249956371342736,2.0873089792680535,1.7845923503095837
"vm(PLANT_ID, k_use)_J344.C",1.6889848828669185,2.0779578435091706,0.8128099846407999
"vm(PLANT_ID, k_use)_J004.B",1.7461015083533675,2.0661206756870962,0.84511109583311
"vm(PLANT_ID, k_use)_J301.A",-1.4850153988804378,1.89011142965464,-0.7856761117791764
"vm(PLANT_ID, k_use)_J013.C",2.3255158197756085,2.067198084418909,1.1249603205922634
"vm(PLANT_ID, k_use)_J018.C",-1.2024218282637527,2.0290344095599973,-0.5926079038376199
"vm(PLANT_ID, k_use)_J384.C",2.9541840322494997,2.0620187671001657,1.4326659288382682
"vm(PLANT_ID, k_use)_J488.C",-0.08186623155470622,2.0667278848226407,-0.039611519327679506
"vm(PLANT_ID, k_use)_J022.C",1.6514928724543099,2.0711773843552845,0.79736911233626
"vm(PLANT_ID, k_use)_J065.A",1.3290175134043631,2.050520292125352,0.6481367282773117
"vm(PLANT_ID, k_use)_J311.A",-1.5674088549853011,2.082033171644939,-0.7528260722892076
"vm(PLANT_ID, k_use)_J016.B",-1.008223494852565,2.0493664406164207,-0.49196838343332366
"vm(PLANT_ID, k_use)_J352.B",3.8666166513690707,2.0630420676923986,1.874230638299125
"vm(PLANT_ID, k_use)_J001.B",-1.0168096893059786,2.06939530160389,-0.4913559475649228
"vm(PLANT_ID, k_use)_J008.D",-0.45417758795914287,2.052586548987957,-0.22127085855798795
"vm(PLANT_ID, k_use)_J005.B",-1.3790109769529086,2.0698791509999594,-0.6662277729048616
"vm(PLANT_ID, k_use)_J065.B",1.199260425664921,2.0612563231934904,0.581810428994544
"vm(PLANT_ID, k_use)_J020.B",-1.5937917500518453,2.0187662404342626,-0.7894880140798274
"vm(PLANT_ID, k_use)_J386.B",0.23526864138880746,2.0398272829953297,0.1153375304615661
"vm(PLANT_ID, k_use)_J022.D",-0.8571488845648062,2.0371725651736194,-0.42075418608033094
"vm(PLANT_ID, k_use)_J348.A",3.326811472598297,2.0641019286107896,1.6117476692816977
"vm(PLANT_ID, k_use)_J005.D",-0.554016243383864,2.064995230982582,-0.26828935731742476
"vm(PLANT_ID, k_use)_J316.A",1.5629820914659143,2.07518264739743,0.75317808455372
"vm(PLANT_ID, k_use)_J016.C",2.0525593451770465,2.047984209103758,1.0022339703855876
"vm(PLANT_ID, k_use)_J352.C",2.815281415081419,2.0910475364064522,1.346349791702771
"vm(PLANT_ID, k_use)_J258.A",1.9840914972390773,2.0953334348747674,0.9469096728071164
"vm(PLANT_ID, k_use)_J009.C",1.7103409592957506,2.043515323924275,0.8369601829123007
"vm(PLANT_ID, k_use)_J023.B",-0.3561680572118208,2.0371465838734397,-0.17483673488758047
"vm(PLANT_ID, k_use)_J073.A",-2.95774823774518,2.0726742007066252,-1.427020337656932
"vm(PLANT_ID, k_use)_J020.C",-1.1688156809735235,2.0542604400531044,-0.5689715180141952
"vm(PLANT_ID, k_use)_J394.B",2.181414642639197,2.0676213595136157,1.055035842322866
"vm(PLANT_ID, k_use)_J348.C",2.1543014813016717,2.4700390564326566,0.8721730434550344
"vm(PLANT_ID, k_use)_J320.A",-0.32072802125702904,1.911141647040905,-0.16782012037340335
"vm(PLANT_ID, k_use)_J016.D",-0.8144278275236335,2.0147248905265633,-0.4042377355604004
"vm(PLANT_ID, k_use)_J353.C",3.066413156271719,2.064151455226325,1.4855562795587112
"vm(PLANT_ID, k_use)_J003.D",-2.100964235790082,1.984171989350748,-1.0588619570612678
"vm(PLANT_ID, k_use)_J030.C",-0.39855962813102935,2.0134554531095477,-0.1979480735545951
"vm(PLANT_ID, k_use)_J086.A",-1.8010976123915934,2.0464180555272424,-0.8801220295759928
"vm(PLANT_ID, k_use)_J396.A",2.3185957246423983,2.0819996785861505,1.113638848502088
"vm(PLANT_ID, k_use)_J354.C",2.8744165310257137,2.0886077353379235,1.376235701128748
"vm(PLANT_ID, k_use)_J003.E",-1.496296904627011,2.0386173947270465,-0.733976325571063
"vm(PLANT_ID, k_use)_J296.A",-1.7014686247235,2.060988046129921,-0.8255596765437244
"vm(PLANT_ID, k_use)_J350.B",-1.4854173970247788,2.0952321960867377,-0.7089512082713748
"vm(PLANT_ID, k_use)_J336.A",-1.291037449369758,2.088211879797862,-0.618250217738791
"vm(PLANT_ID, k_use)_J016.E",-0.12828810897323314,2.043342719835628,-0.06278345170777469
"vm(PLANT_ID, k_use)_J458.C",-0.07666396086204698,2.472646236836325,-0.03100482378754519
"vm(PLANT_ID, k_use)_J018.B",-1.0653422218309168,2.054011586476719,-0.5186641734861468
"vm(PLANT_ID, k_use)_J003.F",1.0609659784235,2.066572784003574,0.5133939567171156
"vm(PLANT_ID, k_use)_J299.A",-1.8710529319845377,2.0427226350411134,-0.9159603462008338
"vm(PLANT_ID, k_use)_J013.B",0.14571282352132936,1.8913367430278114,0.07704224224400144
"vm(PLANT_ID, k_use)_J350.C",2.657430010467451,2.04175283194232,1.3015434429148982
"vm(PLANT_ID, k_use)_J008.B",-0.4547037244452751,2.0559927656236012,-0.22116017723795803
"vm(PLANT_ID, k_use)_J461.C",1.7234130911816363,2.0619498555270157,0.8358171691528102
"vm(PLANT_ID, k_use)_J022.B",1.8796350562809923,2.0685188629377196,0.9086864470800746
