"","MI","MO","NE","OK","SD","TX1","TX2","TX3"
"MI",0.610707296581598,0.40254956703654,0.353029491543337,0.232789239334812,0.353570927867882,0.180884617014464,0.0577856988297,0.288965604614144
"MO",0.40254956703654,0.608457350525618,0.25217270933767,0.280391973919977,0.307625227667887,0.0894231651834911,-0.0105683091296779,0.273400999587154
"NE",0.353029491543337,0.25217270933767,0.620551083440329,0.381105824882611,0.613441034690795,0.373282398234351,0.0762335665966698,0.601277637631417
"OK",0.232789239334812,0.280391973919977,0.381105824882611,0.765635300639717,0.327158564807434,0.00847070623583899,0.0718277017348898,0.318565023542348
"SD",0.353570927867882,0.307625227667887,0.613441034690795,0.327158564807434,0.631436562522463,0.391040151343277,0.129624011525574,0.618879173619142
"TX1",0.180884617014464,0.0894231651834911,0.373282398234351,0.00847070623583899,0.391040151343277,1.00394316238357,0.0562967870639675,0.500234605999723
"TX2",0.0577856988297,-0.0105683091296779,0.0762335665966698,0.0718277017348898,0.129624011525574,0.0562967870639675,0.73835346227162,0.114462164929673
"TX3",0.288965604614144,0.273400999587154,0.601277637631417,0.318565023542348,0.618879173619142,0.500234605999723,0.114462164929673,0.633536605294758
