"","MI","MO","NE","OK","SD","TX1","TX2","TX3"
"MI",0.817687292643439,0.563111447576105,0.350185570856183,0.135244040480037,0.313395709038125,0.335832902501933,0.34604524930213,0.326174531295503
"MO",0.563111447576105,0.719186216656304,0.453058143667438,0.20308621219947,0.478616318593381,0.383964206580181,0.336916760861,0.353846167189752
"NE",0.350185570856183,0.453058143667438,0.999931804547672,0.290098658423962,0.646664803119679,0.420632533737343,0.251556385002361,0.35560320967596
"OK",0.135244040480037,0.20308621219947,0.290098658423962,0.91128132575864,0.272503399213617,0.125886823793271,0.128010596740049,0.234187063485346
"SD",0.313395709038125,0.478616318593381,0.646664803119679,0.272503399213617,0.878432229933359,0.405150220545356,0.263387900670371,0.339417079193978
"TX1",0.335832902501933,0.383964206580181,0.420632533737343,0.125886823793271,0.405150220545356,0.999931804547672,0.210366671647456,0.477235967608642
"TX2",0.34604524930213,0.336916760861,0.251556385002361,0.128010596740049,0.263387900670371,0.210366671647456,0.999931804547672,0.137767420194498
"TX3",0.326174531295503,0.353846167189752,0.35560320967596,0.234187063485346,0.339417079193978,0.477235967608642,0.137767420194498,0.646714964388627
