"","MI","MO","NE","OK","SD","TX1","TX2","TX3"
"MI",0.867081275624763,-0.0234261074263866,0.0713316504477049,0.301852869016423,-0.0355904704048191,-0.207447331882377,0.0582618787353613,-0.140398243663907
"MO",-0.0234261074263866,0.811055727603713,-0.0769137834874583,0.158347119714328,-0.0119132175178466,0.476750376461803,0.0950080621387435,-0.143281195771491
"NE",0.0713316504477049,-0.0769137834874583,0.999931804547672,0.323570591640057,-0.156578507486124,-0.242242547045699,-0.0266421610212682,0.309743075134852
"OK",0.301852869016423,0.158347119714328,0.323570591640057,0.988663673719691,-0.136151731920547,0.400839657970942,0.114045426397357,-0.0127106733456063
"SD",-0.0355904704048191,-0.0119132175178466,-0.156578507486124,-0.136151731920547,0.946097357140101,0.0703388307507445,0.112952222415009,0.0377237281865626
"TX1",-0.207447331882377,0.476750376461803,-0.242242547045699,0.400839657970942,0.0703388307507445,0.999931804547672,0.417142986431688,0.215896607281554
"TX2",0.0582618787353613,0.0950080621387435,-0.0266421610212682,0.114045426397357,0.112952222415009,0.417142986431688,0.999931804547672,0.0669712587195923
"TX3",-0.140398243663907,-0.143281195771491,0.309743075134852,-0.0127106733456063,0.0377237281865626,0.215896607281554,0.0669712587195923,0.630706284101584
