Effect,solution,std.error,z.ratio
"vm(PLANT_ID, k_use)_J250.C",8.60155123108522,14.278580608047566,0.6024094037916689
"vm(PLANT_ID, k_use)_J251.C",1.1129274494958117,14.893862989062344,0.0747238946882428
"vm(PLANT_ID, k_use)_J004.B",0.8706700341101584,14.924377441355707,0.0583387841490471
"vm(PLANT_ID, k_use)_J301.A",3.1483650993546104,14.103989878494497,0.22322513887755827
"vm(PLANT_ID, k_use)_J013.C",-12.571750740667913,14.824694630059062,-0.8480276359404394
"vm(PLANT_ID, k_use)_J018.C",-0.778287762602741,14.047970053475845,-0.05540215131724115
"vm(PLANT_ID, k_use)_J022.C",1.8180053838318553,15.03630108820292,0.12090775338744804
"vm(PLANT_ID, k_use)_J065.A",-2.5044389117962584,14.078457531240986,-0.1778915698853195
"vm(PLANT_ID, k_use)_J311.A",2.521439630885583,15.200884908637232,0.16587452941327688
"vm(PLANT_ID, k_use)_J016.B",-11.916467943879882,14.37449002929488,-0.8290010928801227
"vm(PLANT_ID, k_use)_J001.B",-7.403986942864249,14.252266074498484,-0.5194954194766381
"vm(PLANT_ID, k_use)_J008.D",-1.695991443624986,14.184782863721336,-0.11956414560018494
"vm(PLANT_ID, k_use)_J005.B",-8.21958631250173,14.322689278471147,-0.573885682548237
"vm(PLANT_ID, k_use)_J065.B",10.641408188132154,14.242903043410275,0.7471375853432903
"vm(PLANT_ID, k_use)_J020.B",-3.8900142908960826,14.032799383755526,-0.27720871541847825
"vm(PLANT_ID, k_use)_J022.D",0.3174718358457968,14.93478785469233,0.021257204249208735
"vm(PLANT_ID, k_use)_J005.D",-4.384001350991013,14.206053094835156,-0.3086009408612508
"vm(PLANT_ID, k_use)_J316.A",1.0789677838945275,15.225905397078716,0.07086394902345454
"vm(PLANT_ID, k_use)_J016.C",-8.154832522376962,14.37300117986433,-0.5673715892962821
"vm(PLANT_ID, k_use)_J009.C",2.4144918922242504,14.912417864081611,0.1619114964609361
"vm(PLANT_ID, k_use)_J023.B",-14.036833909308546,14.16373824271257,-0.9910401949521117
"vm(PLANT_ID, k_use)_J073.A",1.4979924286201936,15.031008473016607,0.09966014132114703
"vm(PLANT_ID, k_use)_J020.C",-9.615287848976196,14.079811934183116,-0.6829130881806809
"vm(PLANT_ID, k_use)_J320.A",2.124630120235365,15.007356087007693,0.1415725800012648
"vm(PLANT_ID, k_use)_J016.D",-3.723337119045603,13.358396000279388,-0.27872636197996603
"vm(PLANT_ID, k_use)_J003.D",-6.496888295387463,13.761726142103745,-0.4720983565797283
"vm(PLANT_ID, k_use)_J030.C",-3.3167456377826365,14.51670988726838,-0.22847777929980737
"vm(PLANT_ID, k_use)_J086.A",-0.3983370534684647,13.921675778521786,-0.028612723051848032
"vm(PLANT_ID, k_use)_J003.E",-11.23900761375452,13.8733917808478,-0.8101124650188252
"vm(PLANT_ID, k_use)_J296.A",-6.76178252390241,15.0223538590671,-0.4501147148668166
"vm(PLANT_ID, k_use)_J336.A",2.282258767054637,15.220658947134787,0.14994480692205908
"vm(PLANT_ID, k_use)_J016.E",-11.189391978762025,14.261978604285092,-0.784560984785106
"vm(PLANT_ID, k_use)_J458.C",1.2659760727414955,15.553104094201366,0.08139700377968195
"vm(PLANT_ID, k_use)_J018.B",-1.194521063199951,14.241645820809094,-0.0838752120527098
"vm(PLANT_ID, k_use)_J003.F",-3.4475390554998926,15.198759130633771,-0.22683029751759307
"vm(PLANT_ID, k_use)_J299.A",-5.017967440502751,13.655571889398262,-0.3674666635088741
"vm(PLANT_ID, k_use)_J013.B",-8.511104873201022,14.111825584352783,-0.6031186271631751
"vm(PLANT_ID, k_use)_J008.B",-4.961568883638204,14.159329886860704,-0.35040986567043286
"vm(PLANT_ID, k_use)_J461.C",1.8821668767304678,16.27921601030115,0.11561778377653271
"vm(PLANT_ID, k_use)_J022.B",1.9219828328510922,15.009465935456772,0.12805138044990685
"vm(PLANT_ID, k_use)_J587.A",2.17347054426819,15.251148790259052,0.14251192314485786
"vm(PLANT_ID, k_use)_J650.A",0.39311532181611897,15.253382405144812,0.025772337660893176
"vm(PLANT_ID, k_use)_J650.B",2.1118545330312473,15.323957240168186,0.13781391450868266
"vm(PLANT_ID, k_use)_J650.C",2.2044802285927245,15.075834611577678,0.1462260820306271
"vm(PLANT_ID, k_use)_J651.A",-5.014657085674682,14.917256777404347,-0.33616482980104934
"vm(PLANT_ID, k_use)_J651.C",-4.57686372240982,15.010034326364973,-0.30492027019356016
"vm(PLANT_ID, k_use)_J652.B",-4.368543035394949,14.339386225437124,-0.3046534186829728
"vm(PLANT_ID, k_use)_J209.A",2.740657043028502,15.35925832161044,0.1784368089683344
"vm(PLANT_ID, k_use)_J210.A",1.4551273236766167,16.274261743008974,0.08941280081732149
"vm(PLANT_ID, k_use)_J211.A",1.4962968243595387,14.951438850320372,0.10007711226585238
"vm(PLANT_ID, k_use)_J215.A",3.1341028691435038,14.931101835939211,0.2099043261227854
"vm(PLANT_ID, k_use)_J216.A",1.7430560959504335,14.919317532198326,0.11683216019691474
"vm(PLANT_ID, k_use)_J218.A",1.6042691933859,15.065378370704034,0.10648714913828808
"vm(PLANT_ID, k_use)_J219.A",2.668343027761965,15.25836152363154,0.17487742859083144
"vm(PLANT_ID, k_use)_J220.A",2.9075024586752076,15.025767401214134,0.19350109588680783
"vm(PLANT_ID, k_use)_J222.A",4.845752577452081,14.196527898625323,0.3413336424268433
"vm(PLANT_ID, k_use)_J224.A",1.2976957715018058,15.015498388716164,0.08642375616895923
