"","MI","MO","NE","OK","SD","TX1","TX2","TX3"
"MI",0.1120543069371,0.10900422287973,0.122547619530733,0.126628873090359,0.114133243631891,0.117593708794494,0.124558113875638,0.119138686803707
"MO",0.10900422287973,0.106037161180102,0.119211910705108,0.123182073787657,0.111026571551781,0.114392843908128,0.121167680007162,0.11589576808716
"NE",0.122547619530733,0.119211910705108,0.134023577166733,0.138487019243211,0.124821238011499,0.128605758033422,0.136222344021687,0.130295415329348
"OK",0.126628873090359,0.123182073787657,0.138487019243211,0.143099109159055,0.128978210818496,0.132888768260567,0.140759012531186,0.134634696905378
"SD",0.114133243631891,0.111026571551781,0.124821238011499,0.128978210818496,0.116250750711873,0.119775417672732,0.12686903293487,0.12134905956434
"TX1",0.117593708794494,0.114392843908128,0.128605758033422,0.132888768260567,0.119775417672732,0.123406950843992,0.130715641115921,0.125028304802401
"TX2",0.124558113875638,0.121167680007162,0.136222344021687,0.140759012531186,0.12686903293487,0.130715641115921,0.13845718345271,0.132433018627477
"TX3",0.119138686803707,0.11589576808716,0.130295415329348,0.134634696905378,0.12134905956434,0.125028304802401,0.132433018627477,0.126670960548435
