"","MI","MO","NE","OK","SD","TX1","TX2","TX3"
"MI",0.537881033570203,-0.102662298147895,-0.247561946461089,-0.0788842970505681,0.342572418778408,0.118492318287412,0.00989414134917498,-0.00589147727892984
"MO",-0.102662298147895,0.358294068928287,-0.000357754008310358,0.106665657744258,-0.13757406928595,-0.0431147170924591,-0.0507957185657401,0.0356954833973344
"NE",-0.247561946461089,-0.000357754008310358,0.440583389879458,-0.143054807410028,-0.243093469903874,-0.159354074130052,-0.0336427933555955,0.0440044080023692
"OK",-0.0788842970505681,0.106665657744258,-0.143054807410028,0.566786121296857,0.257442798870907,0.0517625182826302,-0.103181354348182,-0.0348219572987737
"SD",0.342572418778408,-0.13757406928595,-0.243093469903874,0.257442798870907,0.46138640046428,0.145066716328064,0.000693775531497827,0.00246699451913252
"TX1",0.118492318287412,-0.0431147170924591,-0.159354074130052,0.0517625182826302,0.145066716328064,0.184296877219212,0.0999917970078635,-0.104966233428487
"TX2",0.00989414134917498,-0.0507957185657401,-0.0336427933555955,-0.103181354348182,0.000693775531497827,0.0999917970078635,0.228080211679396,-0.00157897331441121
"TX3",-0.00589147727892984,0.0356954833973344,0.0440044080023692,-0.0348219572987737,0.00246699451913252,-0.104966233428487,-0.00157897331441121,0.213140450081463
