"","MI","MO","NE","OK","SD","TX1","TX2","TX3"
"MI",0.505540985949388,0.240935220108184,-0.00613671997991676,0.123516163203348,0.139017614299465,0.140853849733093,-0.0807969040975342,0.100370957640366
"MO",0.240935220108184,0.347917644569319,0.0741410559859478,0.0081891410967391,0.2764505529905,0.107699353874501,0.0196220098594609,0.136980084638595
"NE",-0.00613671997991676,0.0741410559859478,0.439411546729597,0.0396310865253206,0.112427235103032,0.0352655259117835,0.0285446496089007,0.16243573459743
"OK",0.123516163203348,0.0081891410967391,0.0396310865253206,0.533627514691286,0.123847217441246,0.00109772617579463,-0.0374213455630778,0.0666021515009885
"SD",0.139017614299465,0.2764505529905,0.112427235103032,0.123847217441246,0.376534479173456,0.152988749748834,0.0101308983928407,0.11889623093969
"TX1",0.140853849733093,0.107699353874501,0.0352655259117835,0.00109772617579463,0.152988749748834,0.167634017422695,0.0263897304698757,0.110609280086388
"TX2",-0.0807969040975342,0.0196220098594609,0.0285446496089007,-0.0374213455630778,0.0101308983928407,0.0263897304698757,0.228094687323425,0.0975548064202117
"TX3",0.100370957640366,0.136980084638595,0.16243573459743,0.0666021515009885,0.11889623093969,0.110609280086388,0.0975548064202117,0.201106492184765
