"","MI","MO","NE","OK","SD","TX1","TX2","TX3"
"MI",0.105284567041747,0.113620227847778,0.115888785622687,0.11840321555799,0.119902193875764,0.119036506697244,0.114912638031349,0.109952254722662
"MO",0.113620227847778,0.122615845217486,0.125064010779765,0.127777514859077,0.129395171299996,0.128460945351862,0.124010578972453,0.118657468848327
"NE",0.115888785622687,0.125064010779765,0.127561056766998,0.130328739058174,0.131978693859743,0.131025815022258,0.126486591989042,0.121026600899951
"OK",0.11840321555799,0.127777514859077,0.130328739058174,0.133156471535974,0.134842225278076,0.133868671902836,0.129230961701804,0.123652505612263
"SD",0.119902193875764,0.129395171299996,0.131978693859743,0.134842225278076,0.13654932057156,0.13556344206314,0.130867018701297,0.125217939658777
"TX1",0.119036506697244,0.128460945351862,0.131025815022258,0.133868671902836,0.13556344206314,0.134584681542779,0.129922166096696,0.124313873091024
"TX2",0.114912638031349,0.124010578972453,0.126486591989042,0.129230961701804,0.130867018701297,0.129922166096696,0.125421177579501,0.120007176765669
"TX3",0.109952254722662,0.118657468848327,0.121026600899951,0.123652505612263,0.125217939658777,0.124313873091024,0.120007176765669,0.114826879743955
