matrix,likelihood
flowering.identity.csv,-1056520.59589998
flowering.simple_het_1.csv,-1056415.3462853
flowering.singleton.TX2.csv,-1056350.09021368
flowering.singleton.NE.csv,-1056304.33724014
flowering.singleton.MO.csv,-1056260.97400483
flowering.singleton.SD.csv,-1056217.68690441
flowering.singleton.TX1.csv,-1056177.89642133
flowering.singleton.MI.csv,-1056147.66791214
flowering.singleton.TX3.csv,-1056116.86264701
flowering.midwest.strong.PCA_1.csv,-1056095.7178912
flowering.midwest.crain_6d.U.mat.csv,-1056093.50633409
flowering.midwest.crain_1d.U.mat.csv,-1056085.4954451
flowering.midwest.dyln_change_sec_6d_prior.U.mat.csv,-1056083.81653906
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
