matrix,likelihood
flowering.identity.csv,-2269723.93786393
flowering.simple_het_1.csv,-2268783.46463298
flowering.singleton.TX1.csv,-2268604.1795606
flowering.singleton.MO.csv,-2268424.20356758
flowering.singleton.MI.csv,-2268244.14498337
flowering.singleton.SD.csv,-2268066.59439724
flowering.singleton.TX3.csv,-2267888.90192215
flowering.singleton.NE.csv,-2267738.64716362
flowering.singleton.TX2.csv,-2267603.30224121
flowering.singleton.OK.csv,-2267489.94171585
flowering.equal_effects.csv,-2267476.01801832
flowering.gulf.crain_2d.U.mat.csv,-2267470.55269916
flowering.gulf.random.PCA_2.csv,-2267466.80835769
flowering.gulf.dyln_change_sec_14d_prior.U.mat.csv,-2267463.98432156
flowering.gulf.crain_5d.U.mat.csv,-2267462.39487676
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
