Effect,solution,std.error,z.ratio
SITE_KING,1.1183732473682266,0.597023761555716,1.8732474641444514
SITE_PKLE,-0.6102894346398754,0.5838167432513934,-1.0453441798209662
SITE_TMPL,-0.5080838127268321,0.5860486498753982,-0.8669652473985864
"vm(PLANT_ID, k_use)_J352.A",0.76865948549765,0.7345974328429162,1.0463683251967169
"vm(PLANT_ID, k_use)_J344.C",0.3411978813184877,0.7253606107143327,0.4703838012136849
"vm(PLANT_ID, k_use)_J384.C",1.1072552380784622,0.7059992676201876,1.5683518225321185
"vm(PLANT_ID, k_use)_J488.C",-0.9633439921075534,0.6360699725109488,-1.514525183926948
"vm(PLANT_ID, k_use)_J352.B",0.203914170495294,0.5869495126534948,0.3474134761155762
"vm(PLANT_ID, k_use)_J386.B",-0.22227220760749455,0.6839013647961828,-0.3250062348884717
"vm(PLANT_ID, k_use)_J348.A",0.9374687496665357,0.7095409048346125,1.3212328468716699
"vm(PLANT_ID, k_use)_J352.C",0.26794155361481165,0.7387994076988488,0.36267158693233637
"vm(PLANT_ID, k_use)_J258.A",0.025324983526321454,0.7421630719956995,0.03412320618192682
"vm(PLANT_ID, k_use)_J394.B",0.2664177205916109,0.590217371702899,0.4513891548514419
"vm(PLANT_ID, k_use)_J348.C",0.4715251894452561,0.8268190615001841,0.57028824249615
"vm(PLANT_ID, k_use)_J353.C",1.0172734003256727,0.5877871468939548,1.7306833021124284
"vm(PLANT_ID, k_use)_J396.A",1.2044312408089595,0.5951341097270167,2.0237980332893746
"vm(PLANT_ID, k_use)_J354.C",0.041529739769737235,0.6524172479363062,0.06365518370506305
"vm(PLANT_ID, k_use)_J350.B",-0.496792686087965,0.7374302704475214,-0.673680897024309
"vm(PLANT_ID, k_use)_J350.C",1.0297336393168939,0.5784621471515282,1.7801227692901314
"vm(PLANT_ID, k_use)_J045.C",0.37351067122079873,0.5948277443948704,0.6279308165102121
"vm(PLANT_ID, k_use)_J359.A",-0.14742211533480895,0.6357244039778075,-0.23189626575976988
"vm(PLANT_ID, k_use)_J390.A",-0.7271698138161217,0.6444658116846851,-1.1283295415085584
"vm(PLANT_ID, k_use)_J395.A",-0.8187371713326005,0.5605075503416155,-1.4607067662756736
"vm(PLANT_ID, k_use)_J403.A",-0.04776046162701313,0.7263108117703257,-0.06575760797309453
"vm(PLANT_ID, k_use)_J407.A",0.39698680205372927,0.8879925611754436,0.44706095457402745
"vm(PLANT_ID, k_use)_J490.A",-0.12915645557246425,0.8285963331309301,-0.15587379572925975
"vm(PLANT_ID, k_use)_J530.A",0.31601747948888986,0.6645051909848341,0.4755681125989914
"vm(PLANT_ID, k_use)_J536.A",-0.046251546325437945,0.56630909133498,-0.08167191209381361
"vm(PLANT_ID, k_use)_J539.A",-0.24690574359771983,0.6766132728974473,-0.3649141296628728
"vm(PLANT_ID, k_use)_J374.B",0.15006434869139515,0.6471837011062427,0.2318728800414588
"vm(PLANT_ID, k_use)_J355.C",-0.8073990362435478,0.6347460790140994,-1.272003188263276
"vm(PLANT_ID, k_use)_J384.B",1.0910955925850152,0.591694184572389,1.844019463151456
"vm(PLANT_ID, k_use)_J400.A",0.427265759837108,0.7468356476149612,0.57210145391639
"vm(PLANT_ID, k_use)_J257.A",-0.9338705082034459,0.6420394398281102,-1.4545376035675721
"vm(PLANT_ID, k_use)_J385.A",-0.11036440935316055,0.6416608091720929,-0.17199805220387226
"vm(PLANT_ID, k_use)_J376.C",-0.4696223861347124,0.5792464791115017,-0.8107470706685344
"vm(PLANT_ID, k_use)_J358.A",-0.3732045949291642,0.7074136209081303,-0.5275620710413649
"vm(PLANT_ID, k_use)_J422.A",-0.492141331748368,0.5439652538422519,-0.9047293522374268
"vm(PLANT_ID, k_use)_J024.A",-0.618584974452016,0.5884933492204105,-1.0511333310248425
"vm(PLANT_ID, k_use)_J029.A",-0.20069986403249274,0.7189339514783978,-0.27916314651683727
"vm(PLANT_ID, k_use)_J036.A",0.044075149060403905,0.8673841832703232,0.05081387222698265
"vm(PLANT_ID, k_use)_J037.A",-0.35140505237327807,0.7153577118110627,-0.4912298372846643
"vm(PLANT_ID, k_use)_J379.A",0.017401873604955067,0.6441641038202701,0.027014659000325805
"vm(PLANT_ID, k_use)_J365.B",-0.4617263522050621,0.6419814603238235,-0.7192206952084902
"vm(PLANT_ID, k_use)_J351.B",0.5444798176881471,0.7242293403487676,0.7518057987348892
"vm(PLANT_ID, k_use)_J415.B",-0.16559947984704892,0.6373985540521727,-0.25980523299633057
"vm(PLANT_ID, k_use)_J264.A",0.020183514343775744,0.7323181553664645,0.027561127900312083
"vm(PLANT_ID, k_use)_J387.C",-0.968869382107215,0.5907998040249217,-1.6399284080777135
"vm(PLANT_ID, k_use)_J353.B",-0.329379885070706,0.7268508304396039,-0.4531602239093474
"vm(PLANT_ID, k_use)_J489.B",-0.20428141031262143,0.5829062179613466,-0.35045330452482437
"vm(PLANT_ID, k_use)_J381.A",0.26932403687563095,0.7368289035228233,0.36551774175521146
"vm(PLANT_ID, k_use)_J371.A",0.14260271579123265,0.6478030698753025,0.22013281878809662
"vm(PLANT_ID, k_use)_J393.A",0.21380412314501246,0.7187671106384345,0.2974595247619275
"vm(PLANT_ID, k_use)_J374.A",0.2421486836677403,0.8632819907839033,0.2804977820142607
"vm(PLANT_ID, k_use)_J355.A",0.7881323047163153,0.7108329262858536,1.1087447915987176
"vm(PLANT_ID, k_use)_J489.C",-0.10475086903677036,0.7161119062627218,-0.1462772342153185
"vm(PLANT_ID, k_use)_J384.A",0.9649591426200569,0.7155524418211846,1.3485512538593203
"vm(PLANT_ID, k_use)_J470.A",-1.1040334270272418,0.7116161426231149,-1.551445169523028
"vm(PLANT_ID, k_use)_J029.B",0.14133779160130994,0.6471422997867747,0.21840295657984182
"vm(PLANT_ID, k_use)_J394.A",0.2480308836115403,0.6454978977605877,0.3842473917762221
"vm(PLANT_ID, k_use)_J636.B",0.08649376927250779,0.7275006574401215,0.11889167162660172
"vm(PLANT_ID, k_use)_J636.C",-0.14609460989153963,0.6792123013784149,-0.21509417540738088
"vm(PLANT_ID, k_use)_J365.A",0.8099717978378388,0.7063098105351239,1.14676560590908
"vm(PLANT_ID, k_use)_J376.A",-0.07019393220869642,0.6254090845330207,-0.11223682857294709
"vm(PLANT_ID, k_use)_J376.B",0.026175402147285504,0.7223122171324541,0.03623834891122378
"vm(PLANT_ID, k_use)_J378.A",0.12301551643975787,0.633611257236324,0.19414982772926903
"vm(PLANT_ID, k_use)_J385.B",-0.29488101072280326,0.6445020410176023,-0.457533090596915
"vm(PLANT_ID, k_use)_J386.A",-0.46242702669105146,0.5814993248513025,-0.7952322675684972
"vm(PLANT_ID, k_use)_J393.B",0.14325778386646157,0.640923192709462,0.22351786531682277
"vm(PLANT_ID, k_use)_J403.B",-0.9271627930496651,0.6526317667060741,-1.4206522580553935
"vm(PLANT_ID, k_use)_J470.B",-1.0983414934659084,0.7189678636392345,-1.5276642378789784
"vm(PLANT_ID, k_use)_J471.C",0.2831390896518131,0.7128905891540557,0.39717046901656705
"vm(PLANT_ID, k_use)_J488.B",-1.2219811467790394,0.6933496883188904,-1.7624312340023969
"vm(PLANT_ID, k_use)_J490.C",-0.05680860005566612,0.6374716172183159,-0.08911549710018037
"vm(PLANT_ID, k_use)_J491.B",-0.0040251011932147815,0.6436866228440586,-0.006253200005043314
"vm(PLANT_ID, k_use)_J530.B",-0.4721178690172822,0.6008741519522004,-0.7857183862600886
"vm(PLANT_ID, k_use)_J386.C",-0.5801258163684617,0.6361871656070772,-0.9118791571579107
"vm(PLANT_ID, k_use)_J407.B",0.6958392154832479,0.7473018146465024,0.9311354553747498
"vm(PLANT_ID, k_use)_J259.A",-0.12473799195246352,0.8477828586115727,-0.14713436428373758
"vm(PLANT_ID, k_use)_J359.B",0.7336388915959662,0.7167055518708394,1.023626633951593
"vm(PLANT_ID, k_use)_J378.B",0.6484034782875829,0.5867281968242503,1.1051172958742377
"vm(PLANT_ID, k_use)_J409.B",0.06528507182544921,0.718028740730807,0.09092264434847316
"vm(PLANT_ID, k_use)_J387.A",-0.4758931177370928,0.6281175360801828,-0.7576497875014626
"vm(PLANT_ID, k_use)_J368.A",0.05356508149198679,0.648804153976265,0.08255970798538745
"vm(PLANT_ID, k_use)_J368.B",1.2605975633335196,0.5937222947924193,2.123210757605552
"vm(PLANT_ID, k_use)_J368.C",0.4821937711466617,0.64622380214326125,0.7461714804490662
"vm(PLANT_ID, k_use)_J395.B",0.12384738832572664,0.7191631395903796,0.17221042279261914
"vm(PLANT_ID, k_use)_J420.A",0.18482674556151776,0.7172292748515995,0.25769548461300595
"vm(PLANT_ID, k_use)_J580.A",0.36577637126988366,0.6367845593008402,0.5744114958935077
"vm(PLANT_ID, k_use)_J656.A",-0.28774970490060575,0.7243776540228356,-0.3972371363232784
