 ,MI,MO,NE,SD,TX1,TX2,TX3
MI,0.014624675291780909,0.5825301185848264,0.5224324566597737,0.6809145077697731,-0.2544648118691234,-0.5559113170135939,-0.4886428147024841
MO,0.5825301185848264,0.03451810337330241,0.4244497022083585,0.5497501137407586,-0.3259033560157623,-0.6050993582531013,-0.4801781997051697
NE,0.5224324566597737,0.4244497022083585,0.01900073497727205,0.6286229354598178,-0.2876260237864003,-0.5840812938838714,-0.5954128270107788
SD,0.6809145077697731,0.5497501137407586,0.6286229354598178,0.016108776803969802,-0.33153348858751397,-0.6617804194664827,-0.7292968333216857
TX1,-0.2544648118691234,-0.3259033560157623,-0.2876260237864003,-0.33153348858751397,0.02184506948785077,0.6449502664773291,0.6034290036513388
TX2,-0.5559113170135939,-0.6050993582531013,-0.5840812938838714,-0.6617804194664827,0.6449502664773291,0.04091435480857183,0.8004498790160196
TX3,-0.4886428147024841,-0.4801781997051697,-0.5954128270107788,-0.7292968333216857,0.6034290036513388,0.8004498790160196,0.03174675579491461
