 ,MI,MO,NE,SD,TX1,TX2,TX3
MI,0.011050359103080696,0.2511023535814358,0.021232458655205833,0.1738722395606626,-0.0716104297317594,0.2810911194479498,0.348781073487952
MO,0.2511023535814358,0.01192504790359662,0.1812969458925922,0.22199950239400396,0.18675799187517372,0.2155762402004417,0.22669325304769608
NE,0.021232458655205833,0.1812969458925922,0.014169868414846541,0.12916466122316955,-0.36265970430602196,-0.0013064788193895883,0.005389376650258197
SD,0.1738722395606626,0.22199950239400396,0.12916466122316955,0.0074592011330220755,0.18326240035683186,-0.1280346140262421,-0.17943238829690752
TX1,-0.0716104297317594,0.18675799187517372,-0.36265970430602196,0.18326240035683186,0.03386154252036784,0.5876213033212773,0.37934744504910567
TX2,0.2810911194479498,0.2155762402004417,-0.0013064788193895883,-0.1280346140262421,0.5876213033212773,0.02492560470409474,0.3961640446624556
TX3,0.348781073487952,0.22669325304769608,0.005389376650258197,-0.17943238829690752,0.37934744504910567,0.3961640446624556,0.020030978380568953
