 ,MI,MO,NE,SD,TX1,TX2,TX3
MI,1.6204690760009295,0.0013101705808499426,-0.1473153341708921,0.059796698836023905,-0.007021377181742908,0.06733062176685026,-0.029943479564098065
MO,0.0013101705808499426,1.8640151007647916,-0.03631679326634871,0.2672694339005823,0.3694816264778404,0.004826007753972353,0.14759965514337098
NE,-0.1473153341708921,-0.03631679326634871,2.241512063011921,-0.12562093364512775,-0.09125975222436762,-0.07224362058864611,0.20484855379447922
SD,0.059796698836023905,0.2672694339005823,-0.12562093364512775,3.095752967860247,0.18641633177246714,-0.011392746182599753,-0.05059086754784787
TX1,-0.007021377181742908,0.3694816264778404,-0.09125975222436762,0.18641633177246714,3.9249135411898126,-0.1278713984011609,0.18864528170882133
TX2,0.06733062176685026,0.004826007753972353,-0.07224362058864611,-0.011392746182599753,-0.1278713984011609,1.8155822899311023,0.010555037466572213
TX3,-0.029943479564098065,0.14759965514337098,0.20484855379447922,-0.05059086754784787,0.18864528170882133,0.010555037466572213,3.1783866315609277
