 ,MI,MO,NE,SD,TX1,TX2,TX3
MI,1.0675245569245855,0.0797290175630042,-0.18704928445390548,0.0859209846346509,0.05816097202125603,-0.007185334313458724,0.047523703657314266
MO,0.0797290175630042,1.6047902245269086,-0.0859035410751262,0.2767131429108144,0.06555979022802583,-0.07351563163326966,0.0955316629666824
NE,-0.18704928445390548,-0.0859035410751262,1.6142933578008167,-0.05754151332369597,0.0012067191568173117,-0.08914071379184299,0.1374418368819076
SD,0.0859209846346509,0.2767131429108144,-0.05754151332369597,1.5143873746723846,-0.03261840209122858,-0.12032384297302125,-0.1735832326028227
TX1,0.05816097202125603,0.06555979022802583,0.0012067191568173117,-0.03261840209122858,2.135143649519551,0.07208943557474992,0.07333125570660806
TX2,-0.007185334313458724,-0.07351563163326966,-0.08914071379184299,-0.12032384297302125,0.07208943557474992,2.18178034889406,0.12716273711830087
TX3,0.047523703657314266,0.0955316629666824,0.1374418368819076,-0.1735832326028227,0.07333125570660806,0.12716273711830087,1.9321017175716155
