 ,MI,MO,NE,OK,SD,TX1,TX2,TX3
MI,0.013896112909509404,0.4526400492556315,0.00617063327576306,-0.11169258286774611,0.13518402498056417,-0.032985452448299674,-0.26600480300858975,-0.11697363993796622
MO,0.4526400492556315,0.03244661147133449,0.24059320426524333,0.1749724307001395,0.2838862173627861,-0.32717603774773885,-0.6059863824454503,-0.3550916612725055
NE,0.00617063327576306,0.24059320426524333,0.014669477728154032,-0.10849768281459644,-0.10462504951589721,0.00821319080278701,-0.26348714216362973,-0.15197323288893008
OK,-0.11169258286774611,0.1749724307001395,-0.10849768281459644,0.04517558196900945,0.0392407735848738,0.10975913677852613,0.02819271155952588,0.16854548730888969
SD,0.13518402498056417,0.2838862173627861,-0.10462504951589721,0.0392407735848738,0.007650482930581342,-0.08453199320951311,-0.2918005279371077,-0.2986078117173306
TX1,-0.032985452448299674,-0.32717603774773885,0.00821319080278701,0.10975913677852613,-0.08453199320951311,0.01711399834576703,0.621627598349944,0.5830157985798984
TX2,-0.26600480300858975,-0.6059863824454503,-0.26348714216362973,0.02819271155952588,-0.2918005279371077,0.621627598349944,0.03603185266059822,0.6794767599272397
TX3,-0.11697363993796622,-0.3550916612725055,-0.15197323288893008,0.16854548730888969,-0.2986078117173306,0.5830157985798984,0.6794767599272397,0.02647791189013676
