 ,MI,MO,NE,SD,TX1,TX2,TX3
MI,0.008154745574477195,0.21758686651074674,0.024298772090285563,0.16861959142519875,-0.06671551315573535,0.2807240705906209,0.34741475836884544
MO,0.21758686651074674,0.010613852274245715,0.15260485364604165,0.21575049771620522,0.18473854121235106,0.1915817085910288,0.20399827560711498
NE,0.024298772090285563,0.15260485364604165,0.010908233967284074,0.13735651723091252,-0.36028055485615573,3.646108849419116e-4,-0.006294527186578602
SD,0.16861959142519875,0.21575049771620522,0.13735651723091252,0.006365037273226191,0.18079705620465653,-0.145582188340057,-0.1852929986534545
TX1,-0.06671551315573535,0.18473854121235106,-0.36028055485615573,0.18079705620465653,0.033719348365835566,0.5877926075853404,0.37718495951471365
TX2,0.2807240705906209,0.1915817085910288,3.646108849419116e-4,-0.145582188340057,0.5877926075853404,0.022066005030606076,0.3953040707254478
TX3,0.34741475836884544,0.20399827560711498,-0.006294527186578602,-0.1852929986534545,0.37718495951471365,0.3953040707254478,0.017253177985424202
