 ,MI,MO,NE,SD,TX1,TX2,TX3
MI,0.28207593365325656,0.03310352357065733,0.2533546568853963,0.051067489163307375,-0.16164578022058979,0.16416959629173114,-0.09180520273093286
MO,0.03310352357065733,0.19667736674970654,-0.143602305742589,0.22668923932503013,-0.13137002423934174,0.03383752099973204,-0.1417679432981635
NE,0.2533546568853963,-0.143602305742589,0.2372637958210905,0.0853006175797221,-0.11896870407341945,0.04695260014604193,0.0659974982391778
SD,0.051067489163307375,0.22668923932503013,0.0853006175797221,0.18927707824340753,-0.12939814704875827,-0.06603750059517378,0.030412934516040806
TX1,-0.16164578022058979,-0.13137002423934174,-0.11896870407341945,-0.12939814704875827,0.28679936442849785,-0.01569542724147045,0.31450585369884354
TX2,0.16416959629173114,0.03383752099973204,0.04695260014604193,-0.06603750059517378,-0.01569542724147045,0.4008633325228175,-0.017745193192450544
TX3,-0.09180520273093286,-0.1417679432981635,0.0659974982391778,0.030412934516040806,0.31450585369884354,-0.017745193192450544,0.45493287217331324
