 ,MI,MO,NE,SD,TX1,TX2,TX3
MI,0.03321396492631267,0.7500082745280027,0.9105175773552046,0.8735284010495026,-0.05037878414144813,-0.45816667764752533,-0.46703042508392684
MO,0.7500082745280027,0.012788027883860091,0.7947552853528211,0.7916642124020126,-0.15860308763821546,-0.3130245585636219,-0.3315898884478723
NE,0.9105175773552046,0.7947552853528211,0.021673378721057377,0.8797103996246955,-0.018827958718174217,-0.3268804263504381,-0.27867621580367097
SD,0.8735284010495026,0.7916642124020126,0.8797103996246955,0.025949475055136405,-0.13531071659328536,-0.3492911012852525,-0.5643707184554302
TX1,-0.05037878414144813,-0.15860308763821546,-0.018827958718174217,-0.13531071659328536,0.025433323018740232,0.11062712765689603,0.13683860229950337
TX2,-0.45816667764752533,-0.3130245585636219,-0.3268804263504381,-0.3492911012852525,0.11062712765689603,0.020299904455392672,-0.07574159365574716
TX3,-0.46703042508392684,-0.3315898884478723,-0.27867621580367097,-0.5643707184554302,0.13683860229950337,-0.07574159365574716,0.022092395669953215
