 ,MI,MO,NE,SD,TX1,TX2,TX3
MI,0.9659078317146311,-0.09799806714530844,-0.12787390391301853,0.11835738547163671,0.08456638806907166,0.035736263244339254,-0.1388695842508
MO,-0.09799806714530844,1.423372286812383,-0.1323589227539479,-0.3092454643685703,0.01713283306586231,-0.03246448001400442,0.04116299466686819
NE,-0.12787390391301853,-0.1323589227539479,0.9793028246071467,0.1894320944764583,-0.11035140425277697,-0.018914579084227695,-0.064754135218472
SD,0.11835738547163671,-0.3092454643685703,0.1894320944764583,1.2913446682558185,0.09047527059213108,-0.03141900134075905,-0.02306056433673388
TX1,0.08456638806907166,0.01713283306586231,-0.11035140425277697,0.09047527059213108,2.0502618510579937,0.018344536844208573,-0.16526023323000363
TX2,0.035736263244339254,-0.03246448001400442,-0.018914579084227695,-0.03141900134075905,0.018344536844208573,1.7915988118003165,-0.008318704894310735
TX3,-0.1388695842508,0.04116299466686819,-0.064754135218472,-0.02306056433673388,-0.16526023323000363,-0.008318704894310735,2.0123132910207384
