 ,MI,MO,NE,SD,TX1,TX2,TX3
MI,0.04125531489595791,0.13527612137128842,0.03411306189782821,0.16539661262956737,-0.028655275500789425,-0.17815895277354912,0.20111050296330601
MO,0.13527612137128842,0.06053040166910181,0.09155541435073736,0.19360337039392403,-0.18796095464585605,-0.1146847524218217,0.054320754575874715
NE,0.03411306189782821,0.09155541435073736,0.056975298051089064,0.14273035561154468,0.23951550494890317,-0.04926667160010866,-0.01082704518388121
SD,0.16539661262956737,0.19360337039392403,0.14273035561154468,0.05660398084609448,-0.2742635908492047,0.24509999242095581,0.0018325069598445407
TX1,-0.028655275500789425,-0.18796095464585605,0.23951550494890317,-0.2742635908492047,0.02085632421068435,0.5164180832519403,-0.16764390342612973
TX2,-0.17815895277354912,-0.1146847524218217,-0.04926667160010866,0.24509999242095581,0.5164180832519403,0.020711006509357185,0.21835611810078553
TX3,0.20111050296330601,0.054320754575874715,-0.01082704518388121,0.0018325069598445407,-0.16764390342612973,0.21835611810078553,0.0072665531531480925
