 ,MI,MO,NE,SD,TX1,TX2,TX3
MI,0.03432493505380693,0.5958571291946974,0.6502302055637041,0.8425411980201722,0.5203920755407299,0.29956449538101954,0.4383531845623723
MO,0.5958571291946974,0.04805533636147199,0.48588433783946156,0.6302325760555549,0.5693032456794693,0.48776275284278076,0.5054652072655963
NE,0.6502302055637041,0.48588433783946156,0.030358236475828655,0.5821089072252738,0.1613903208951424,0.3164028363265038,0.23491465187885885
SD,0.8425411980201722,0.6302325760555549,0.5821089072252738,0.03794043269086464,0.32734774677322526,0.19368169776094302,0.43093579269394466
TX1,0.5203920755407299,0.5693032456794693,0.1613903208951424,0.32734774677322526,0.03279894240914716,0.73486964153604,0.5494586585157354
TX2,0.29956449538101954,0.48776275284278076,0.3164028363265038,0.19368169776094302,0.73486964153604,0.053789918577600675,0.42728138924105125
TX3,0.4383531845623723,0.5054652072655963,0.23491465187885885,0.43093579269394466,0.5494586585157354,0.42728138924105125,0.05544768934523133
