 ,MI,MO,NE,SD,TX1,TX2,TX3
MI,0.09559575882126065,0.5456064633651356,0.47276299791586085,0.6540449370536666,0.1661886924267084,0.5162973859172137,0.3636086406545313
MO,0.5456064633651356,0.2763351783202655,0.3344762562701476,0.436269314884616,0.3276181617290551,0.6115745576098024,0.4510889709321284
NE,0.47276299791586085,0.3344762562701476,0.14259613373964486,0.5719809679414803,0.14598104683023236,0.5384427967237708,0.506483747586884
SD,0.6540449370536666,0.436269314884616,0.5719809679414803,0.18871851779276355,0.15634779686949007,0.5509757385833437,0.5287997543216945
TX1,0.1661886924267084,0.3276181617290551,0.14598104683023236,0.15634779686949007,0.027083252142423932,0.646743098775518,0.652262961305373
TX2,0.5162973859172137,0.6115745576098024,0.5384427967237708,0.5509757385833437,0.646743098775518,0.13820434441799884,0.776166865633773
TX3,0.3636086406545313,0.4510889709321284,0.506483747586884,0.5287997543216945,0.652262961305373,0.776166865633773,0.040504921100188045
